id,gender,ocp_cd,age,cc_txn_amt,cc_count,kp_txn_count,kp_txn_amt
8948,1,3.0,4,4.307496037913213,17.0,49.0,5.268577971882842
8949,2,3.0,4,4.414973347970817,9.0,109.0,5.68708284460437
8950,2,7.0,4,4.523746466811564,30.0,49.0,5.931457870689004
8951,2,3.0,4,4.707570176097936,16.0,28.0,5.3400473176613925
8952,1,7.0,4,4.526339277389844,4.0,55.0,5.733197265106569
8953,2,9.0,4,3.778151250383643,7.0,0.0,0.0
8954,2,3.0,4,4.627365856592732,8.0,0.0,0.0
8955,2,9.0,4,3.982271233039568,19.0,48.0,5.00389116623691
8956,2,3.0,3,3.6989700043360187,1.0,73.0,4.913813852383717
8957,2,1.0,4,3.6434526764861874,3.0,58.0,5.027757204690553
8958,2,9.0,5,4.556302500767287,4.0,0.0,0.0
8959,1,9.0,4,4.143014800254095,6.0,32.0,4.698970004336019
8960,1,7.0,3,5.507451060901969,40.0,169.0,6.310225849183501
8961,1,9.0,3,4.376576957056511,5.0,38.0,4.675778341674085
8962,1,3.0,4,0.0,0.0,25.0,4.8444771757456815
8963,1,4.0,6,6.9381242771737615,70.0,0.0,0.0
8964,2,9.0,4,3.9542425094393248,4.0,45.0,5.134814370320459
8965,1,9.0,4,4.933487287848704,51.0,116.0,5.790777601337693
8966,2,9.0,4,4.3996737214810375,15.0,6.0,3.681241237375587
8967,1,7.0,5,5.659535907154216,69.0,34.0,5.9038493380966806
8968,2,3.0,4,0.0,0.0,0.0,0.0
8969,1,3.0,5,4.283301228703549,29.0,168.0,6.2813515816727366
8970,1,4.0,6,5.270445908017962,46.0,1.0,3.4771212547196617
8971,2,4.0,5,5.021602716028242,15.0,54.0,5.298416380061294
8972,1,3.0,5,3.380211241711606,3.0,32.0,5.0285712526925375
8973,1,9.0,5,4.835056101720116,5.0,363.0,6.394048720832655
8974,1,9.0,3,3.9542425094393248,3.0,8.0,4.477121254719662
8975,1,9.0,3,3.8750612633916997,2.0,24.0,4.950364854376123
8976,2,3.0,3,3.8450980400142565,1.0,0.0,0.0
8977,1,7.0,5,5.364550995353971,32.0,0.0,0.0
8978,2,9.0,3,4.110589710299248,5.0,211.0,5.250663919463243
8979,2,9.0,3,0.0,0.0,110.0,5.644635503768153
8980,1,9.0,3,4.85913829729453,29.0,38.0,5.167907810001479
8981,1,9.0,3,3.278753600952829,1.0,160.0,5.956264502698275
8982,1,9.0,3,4.963315511386111,8.0,138.0,6.043087072166329
8983,2,9.0,4,5.0576661039098285,65.0,80.0,5.6429588794097905
8984,1,3.0,4,4.703291378118661,41.0,0.0,0.0
8985,1,4.0,5,5.9183973388436995,255.0,0.0,0.0
8986,1,3.0,5,5.314288660947497,73.0,0.0,0.0
8987,2,3.0,4,4.682145076373831,32.0,85.0,5.370513089598592
8988,1,3.0,3,4.815577748324267,13.0,79.0,5.606273853169988
8989,1,3.0,3,4.158362492095249,5.0,125.0,5.376941757146758
8990,2,3.0,3,4.1003705451175625,8.0,46.0,4.621176281775035
8991,1,3.0,3,4.4996870826184034,56.0,71.0,5.307923703611881
8992,1,9.0,4,0.0,0.0,55.0,5.050766311233042
8993,1,3.0,3,4.8208579894397,6.0,37.0,5.601951404133521
8994,1,3.0,5,5.442322955745574,81.0,50.0,5.935608018517869
8995,2,3.0,3,4.477121254719662,6.0,148.0,5.350635608258954
8996,1,3.0,3,4.434568904034198,14.0,46.0,5.178976947293169
8997,1,13.0,5,4.778151250383643,24.0,0.0,0.0
8998,2,6.0,3,4.840733234611806,21.0,87.0,5.393399695293102
8999,1,9.0,4,0.0,0.0,53.0,5.019946681678841
9000,2,3.0,4,4.489958479424835,13.0,111.0,5.251881454552527
9001,2,9.0,3,0.0,0.0,66.0,4.594392550375426
9002,1,3.0,5,4.905795880367868,4.0,0.0,0.0
9003,2,2.0,4,3.8808135922807914,10.0,64.0,5.298853076409706
9004,2,9.0,4,4.276461804173244,103.0,76.0,5.27415784926368
9005,2,3.0,6,4.401400540781544,11.0,62.0,4.668385916689999
9006,1,3.0,4,4.714329759745232,12.0,0.0,0.0
9007,1,8.0,6,5.211387552936858,18.0,0.0,0.0
9008,2,9.0,3,4.653212513775343,7.0,78.0,5.6545615547417425
9009,2,9.0,3,3.6434526764861874,4.0,28.0,4.716003343634799
9010,1,3.0,4,0.0,0.0,5.0,4.6009728956867475
9011,2,3.0,3,4.357934847000453,6.0,0.0,0.0
9012,2,3.0,5,4.225309281725862,4.0,0.0,0.0
9013,2,9.0,3,4.460897842756547,7.0,9.0,3.602059991327962
9014,1,9.0,3,5.071882007306124,7.0,26.0,5.457124626303408
9015,2,3.0,3,5.207634367388961,28.0,84.0,6.076640443670342
9016,2,3.0,3,4.958563883221967,8.0,37.0,5.335056519439091
9017,2,9.0,6,4.681241237375587,1.0,0.0,0.0
9018,2,3.0,4,0.0,0.0,0.0,0.0
9019,2,3.0,4,0.0,0.0,39.0,5.299507298700488
9020,1,9.0,4,4.419955748489757,7.0,0.0,0.0
9021,2,3.0,4,3.812913356642855,2.0,42.0,5.307067950661297
9022,2,9.0,3,0.0,0.0,658.0,6.077186154085896
9023,2,3.0,3,4.687528961214634,8.0,133.0,6.153479490021924
9024,2,2.0,5,3.716003343634799,7.0,0.0,0.0
9025,2,9.0,3,4.396199347095736,7.0,121.0,5.2922560713564755
9026,1,9.0,4,0.0,0.0,0.0,0.0
9027,1,3.0,3,0.0,0.0,64.0,5.470704429722788
9028,2,3.0,4,4.50785587169583,3.0,58.0,5.1109262422664195
9029,2,3.0,3,4.093421685162235,15.0,151.0,5.853150436447843
9030,2,3.0,3,3.7634279935629364,5.0,7.0,3.857332496431268
9031,1,9.0,3,4.1003705451175625,5.0,0.0,0.0
9032,1,9.0,3,0.0,0.0,61.0,5.52387647563813
9033,2,3.0,3,4.56702636615906,6.0,105.0,6.092334589521021
9034,2,3.0,5,5.0153597554092135,20.0,12.0,4.576341350205793
9035,1,3.0,3,4.152288344383056,5.0,156.0,6.4223764152241785
9036,1,3.0,4,0.0,0.0,44.0,6.40915509040258
9037,1,3.0,4,4.322219294733919,8.0,14.0,4.2944662261615925
9038,2,9.0,3,2.9542425094393248,3.0,42.0,5.461948495203761
9039,1,3.0,4,0.0,0.0,64.0,5.016197353512438
9040,2,9.0,3,4.113943352306836,5.0,48.0,4.81888541459401
9041,2,3.0,4,0.0,0.0,62.0,5.866523625532843
9042,2,3.0,4,4.723455672035185,9.0,259.0,5.667733052533267
9043,1,9.0,3,0.0,0.0,23.0,4.352182518111362
9044,2,3.0,3,5.085290578230064,30.0,32.0,4.843855422623161
9045,2,3.0,3,0.0,0.0,0.0,0.0
9046,2,4.0,5,5.211921084308509,37.0,930.0,6.680770496656238
9047,2,3.0,4,0.0,0.0,0.0,0.0
9048,2,3.0,3,2.9999999999999996,1.0,159.0,6.3582204731086795
9049,2,3.0,4,0.0,0.0,182.0,6.375425829792342
9050,2,3.0,4,4.670245853074124,4.0,102.0,5.384353414137506
9051,1,3.0,4,0.0,0.0,9.0,3.812913356642855
9052,2,3.0,4,3.9395192526186182,4.0,0.0,0.0
9053,1,3.0,4,5.277838333002046,68.0,348.0,7.306585847579151
9054,2,9.0,3,3.602059991327962,4.0,0.0,0.0
9055,2,3.0,3,4.372912002970106,3.0,82.0,4.978180516937413
9056,2,9.0,4,0.0,0.0,0.0,0.0
9057,1,9.0,4,4.298853076409706,5.0,77.0,5.037027879755774
9058,2,3.0,3,4.755112266395071,44.0,66.0,5.2615007731982795
9059,1,3.0,4,0.0,0.0,46.0,5.239049093140191
9060,2,3.0,4,0.0,0.0,6.0,4.8808135922807905
9061,2,3.0,4,0.0,0.0,0.0,0.0
9062,2,3.0,3,3.556302500767287,4.0,0.0,0.0
9063,2,3.0,3,4.691081492122968,4.0,1149.0,6.514268758352217
9064,1,9.0,6,4.7395723444500915,3.0,0.0,0.0
9065,1,9.0,4,4.20682587603185,7.0,25.0,4.675778341674085
9066,2,1.0,5,3.380211241711606,1.0,0.0,0.0
9067,2,9.0,2,3.778151250383643,1.0,52.0,4.315970345456917
9068,2,9.0,5,4.269512944217916,21.0,3.0,3.9590413923210934
9069,1,9.0,4,4.511883360978874,5.0,21.0,4.96189547366785
9070,1,3.0,6,4.983175072037812,49.0,27.0,4.895974732359064
9071,1,3.0,4,0.0,0.0,135.0,6.060093183824468
9072,2,9.0,3,4.509202522331102,3.0,55.0,5.032618760850719
9073,2,4.0,5,5.561459171241916,15.0,89.0,6.71465661518756
9074,1,9.0,3,4.113943352306836,2.0,81.0,5.761401557498631
9075,2,9.0,3,0.0,0.0,47.0,4.763427993562937
9076,1,3.0,4,4.170261715394957,1.0,19.0,4.99563519459755
9077,2,3.0,4,4.060697840353611,3.0,74.0,5.451479405124862
9078,1,3.0,3,5.278524964737017,72.0,180.0,6.839798464869648
9079,1,9.0,4,4.56348108539441,17.0,0.0,0.0
9080,1,3.0,3,3.662757831681574,4.0,61.0,5.499412125672275
9081,1,9.0,5,0.0,0.0,0.0,0.0
9082,1,4.0,3,4.9661417327390325,23.0,263.0,7.032461612897434
9083,1,9.0,5,4.472756449317212,9.0,13.0,4.340444114840118
9084,2,3.0,3,5.327767489902729,80.0,110.0,6.265313202554296
9085,2,9.0,4,4.113943352306836,16.0,135.0,5.601625479553944
9086,2,9.0,4,4.758911892397973,14.0,13.0,4.852479993636856
9087,1,9.0,5,4.521138083704035,9.0,167.0,5.3585059114902345
9088,2,3.0,4,5.068185861746161,22.0,54.0,5.6336704060514435
9089,2,3.0,3,4.0,1.0,58.0,5.140822180109311
9090,1,3.0,4,0.0,0.0,58.0,5.584218112117404
9091,2,3.0,3,0.0,0.0,122.0,5.588607804742686
9092,1,3.0,4,4.53655844257153,14.0,57.0,5.077367905284156
9093,1,9.0,3,4.322219294733919,1.0,63.0,5.171726453653231
9094,2,9.0,3,4.060697840353611,5.0,35.0,4.81424759573192
9095,1,3.0,4,3.8808135922807914,4.0,24.0,5.343408593803857
9096,2,9.0,3,3.491361693834272,4.0,30.0,4.788875115775416
9097,2,9.0,3,3.7075701760979363,14.0,32.0,4.615950051656401
9098,2,9.0,3,4.4955443375464474,6.0,0.0,0.0
9099,1,3.0,3,0.0,0.0,41.0,5.330819466495837
9100,1,9.0,4,4.48572142648158,8.0,30.0,5.137670537236755
9101,2,3.0,3,4.594392550375426,24.0,104.0,5.5611013836490555
9102,2,9.0,5,3.812913356642855,7.0,1.0,3.301029995663981
9103,1,3.0,5,4.863322860120455,8.0,39.0,5.151676230847047
9104,2,4.0,5,6.755402208082825,85.0,96.0,6.217299658976495
9105,2,3.0,5,4.3802112417116055,25.0,51.0,4.928395852256713
9106,2,3.0,4,5.701999474889636,90.0,0.0,0.0
9107,1,9.0,5,4.53655844257153,12.0,47.0,5.9140256516963285
9108,2,4.0,4,5.016615547557176,42.0,0.0,0.0
9109,2,3.0,3,4.113943352306836,2.0,92.0,5.49748253736737
9110,1,3.0,3,0.0,0.0,61.0,6.050070264367438
9111,2,3.0,4,4.725094521081469,8.0,72.0,5.89448221501009
9112,2,9.0,3,3.9444826721501687,6.0,22.0,3.9395192526186182
9113,2,9.0,4,4.68841982200271,39.0,109.0,5.235023159495222
9114,1,9.0,4,3.9030899869919433,4.0,57.0,4.852479993636856
9115,2,3.0,5,3.8450980400142565,1.0,0.0,0.0
9116,2,9.0,4,0.0,0.0,7.0,4.636487896353366
9117,1,9.0,4,4.88024177589548,7.0,53.0,5.361916618668643
9118,2,3.0,3,0.0,0.0,65.0,5.432969290874405
9119,1,3.0,4,3.447158031342219,3.0,81.0,5.520614521878235
9120,2,3.0,4,0.0,0.0,7.0,4.05307844348342
9121,2,9.0,4,4.750508394851346,28.0,85.0,5.570192561095726
9122,2,3.0,5,4.477121254719662,1.0,0.0,0.0
9123,1,3.0,4,4.419955748489757,6.0,26.0,4.795184589682424
9124,2,3.0,5,4.6232492903979,10.0,0.0,0.0
9125,2,3.0,3,0.0,0.0,74.0,5.1889284837608525
9126,1,3.0,6,5.7055216134226665,91.0,0.0,0.0
9127,1,3.0,4,4.419955748489757,20.0,28.0,4.991226075692494
9128,2,9.0,3,4.812244696800369,27.0,78.0,5.531095546870028
9129,2,9.0,5,4.136720567156407,16.0,8.0,5.315340476627288
9130,1,6.0,2,5.188365926063147,160.0,35.0,4.8909795969896885
9131,1,9.0,3,4.877946951629188,97.0,22.0,4.912753303671322
9132,2,9.0,6,4.669316880566112,17.0,76.0,5.134814370320459
9133,1,9.0,4,4.89707700320942,28.0,118.0,5.289811839117621
9134,1,9.0,4,0.0,0.0,0.0,0.0
9135,1,3.0,4,0.0,0.0,0.0,0.0
9136,1,9.0,5,4.170261715394957,13.0,0.0,0.0
9137,1,9.0,3,3.9956351945975492,1.0,81.0,6.0074917332953355
9138,1,3.0,4,4.193124598354461,9.0,37.0,5.415807727635543
9139,2,9.0,5,4.3560258571931225,22.0,119.0,5.178401341533755
9140,2,9.0,3,0.0,0.0,49.0,5.421110129793434
9141,1,3.0,3,4.559906625036112,3.0,45.0,4.909556029241175
9142,1,9.0,4,0.0,0.0,21.0,5.252124552505643
9143,2,9.0,3,4.176091259055681,4.0,0.0,0.0
9144,1,9.0,4,0.0,0.0,53.0,5.946353997226274
9145,1,3.0,5,5.035029282202368,23.0,49.0,5.204391331919299
9146,2,9.0,3,3.6434526764861874,2.0,98.0,5.304705898212765
9147,2,3.0,4,3.681241237375587,6.0,34.0,4.795880017344074
9148,2,9.0,3,3.716003343634799,4.0,157.0,5.280805928393667
9149,2,3.0,4,3.9030899869919433,2.0,0.0,0.0
9150,1,9.0,3,0.0,0.0,18.0,4.848189116991398
9151,1,3.0,4,0.0,0.0,0.0,0.0
9152,2,3.0,3,0.0,0.0,45.0,4.817565369559781
9153,1,3.0,4,4.620136054973757,19.0,58.0,5.563006187061793
9154,1,9.0,4,0.0,0.0,63.0,5.27943878828702
9155,1,9.0,4,4.91487181754005,53.0,116.0,5.761100538958142
9156,1,9.0,4,3.755874855672491,7.0,348.0,6.798014964351487
9157,1,9.0,4,0.0,0.0,52.0,5.20951501454263
9158,2,9.0,3,4.701567985055926,6.0,150.0,5.356790460351716
9159,1,3.0,3,4.482873583608754,14.0,64.0,6.322053817695566
9160,1,3.0,4,3.9867717342662448,8.0,8.0,4.298853076409706
9161,1,9.0,3,4.535294120042771,9.0,104.0,4.817565369559781
9162,1,9.0,4,4.139879086401236,5.0,0.0,0.0
9163,1,9.0,5,4.662757831681573,10.0,91.0,5.715167357848458
9164,2,3.0,4,5.065579714728448,22.0,0.0,0.0
9165,1,9.0,4,4.155336037465061,5.0,35.0,5.285107029566812
9166,2,3.0,4,4.716003343634799,25.0,25.0,4.835690571492425
9167,2,9.0,5,4.518513939877887,12.0,14.0,4.8055008581584
9168,1,3.0,3,4.829303772831024,17.0,0.0,0.0
9169,2,9.0,4,4.198657086954422,6.0,26.0,4.68841982200271
9170,2,3.0,3,4.27415784926368,26.0,81.0,5.133858125203334
9171,2,9.0,4,4.462397997898956,5.0,18.0,4.579783596616809
9172,1,9.0,4,4.201397124320451,6.0,89.0,5.5137501500818225
9173,2,2.0,4,0.0,0.0,77.0,5.543198585637646
9174,2,9.0,3,4.635483746814912,11.0,200.0,6.334333097036555
9175,1,3.0,6,4.874481817699466,12.0,30.0,4.770852011642144
9176,1,3.0,3,4.0413926851582245,1.0,0.0,0.0
9177,1,3.0,3,4.994756944587627,46.0,0.0,0.0
9178,2,9.0,4,4.406540180433955,18.0,0.0,0.0
9179,1,9.0,4,4.195899652409233,6.0,61.0,5.353339095311304
9180,2,9.0,3,4.372912002970106,10.0,80.0,5.166133970305109
9181,1,9.0,5,0.0,0.0,13.0,4.406540180433955
9182,2,3.0,4,4.771587480881255,5.0,20.0,4.954724790979062
9183,1,9.0,3,0.0,0.0,142.0,4.8555191556678
9184,2,9.0,4,4.176091259055681,1.0,0.0,0.0
9185,2,9.0,4,4.783903579272735,152.0,37.0,4.908485018878649
9186,2,3.0,4,3.255272505103306,2.0,0.0,0.0
9187,2,9.0,4,0.0,0.0,0.0,0.0
9188,2,9.0,3,3.3424226808222057,4.0,0.0,0.0
9189,2,3.0,3,4.227886704613673,10.0,270.0,5.4344092075875
9190,2,3.0,5,4.260071387985074,7.0,0.0,0.0
9191,2,3.0,3,4.782472624166285,10.0,148.0,6.040325379199723
9192,1,2.0,5,5.036229544086295,15.0,57.0,5.168792020314181
9193,2,3.0,4,4.113943352306836,4.0,21.0,4.89707700320942
9194,2,9.0,3,3.505149978319906,1.0,51.0,4.532754378992498
9195,2,9.0,5,3.602059991327962,2.0,0.0,0.0
9196,1,9.0,4,3.8633228601204554,14.0,0.0,0.0
9197,1,3.0,4,4.491361693834272,20.0,9.0,4.184691430817598
9198,2,3.0,4,4.475671188324429,1.0,37.0,5.498861688992884
9199,2,3.0,4,5.050766311233042,27.0,0.0,0.0
9200,1,9.0,5,4.652246341003322,19.0,65.0,5.461498526783018
9201,1,3.0,4,0.0,0.0,86.0,5.6599162000698495
9202,2,9.0,3,4.363611979892144,18.0,29.0,4.918554530550273
9203,2,9.0,5,0.0,0.0,24.0,4.440909082065217
9204,1,3.0,4,4.378397900948138,28.0,30.0,4.985426474083002
9205,2,9.0,5,5.221414237842338,11.0,21.0,5.892205945975772
9206,2,9.0,3,3.6989700043360187,2.0,96.0,5.101059354908115
9207,1,9.0,3,5.046495164334708,66.0,62.0,5.719579857713723
9208,1,3.0,5,0.0,0.0,0.0,0.0
9209,2,4.0,4,5.260548372636979,72.0,16.0,4.730782275666389
9210,2,9.0,4,0.0,0.0,10.0,5.270445908017962
9211,1,9.0,4,4.484299839346786,32.0,55.0,5.352953911710087
9212,2,3.0,4,4.3979400086720375,3.0,0.0,0.0
9213,1,3.0,5,4.012837224705172,9.0,0.0,0.0
9214,1,3.0,3,4.130333768495006,7.0,208.0,6.372948806027787
9215,1,3.0,5,5.561220678933943,52.0,4.0,5.022428371185486
9216,1,3.0,4,0.0,0.0,33.0,4.945468585131819
9217,2,9.0,3,0.0,0.0,21.0,4.29666519026153
9218,2,3.0,5,4.230448921378274,10.0,0.0,0.0
9219,1,9.0,3,4.378397900948138,11.0,47.0,5.257678574869184
9220,2,3.0,5,4.444044795918076,8.0,51.0,5.467608105583633
9221,1,9.0,3,4.873901597864461,4.0,36.0,4.48000694295715
9222,1,9.0,5,3.9542425094393248,9.0,0.0,0.0
9223,2,9.0,4,4.437750562820387,2.0,60.0,5.214843848047697
9224,2,7.0,3,4.29666519026153,26.0,0.0,0.0
9225,2,3.0,3,4.371067862271736,5.0,106.0,5.319730494330224
9226,1,9.0,3,3.602059991327962,4.0,0.0,0.0
9227,1,9.0,5,3.9030899869919433,4.0,0.0,0.0
9228,1,3.0,4,4.807535028068853,33.0,112.0,5.362482474751174
9229,2,2.0,5,0.0,0.0,5.0,3.869231719730976
9230,1,9.0,5,4.113943352306836,1.0,36.0,4.890421018800914
9231,1,9.0,4,4.638489256954637,6.0,0.0,0.0
9232,2,3.0,4,4.725911632295048,10.0,44.0,5.346744054604848
9233,2,7.0,3,5.126780577012009,59.0,76.0,5.988380565222008
9234,2,3.0,4,4.212187604403957,10.0,113.0,5.609807769328702
9235,2,9.0,4,0.0,0.0,0.0,0.0
9236,2,3.0,4,4.3979400086720375,1.0,25.0,4.5611013836490555
9237,2,3.0,4,3.9030899869919433,1.0,0.0,0.0
9238,2,9.0,3,4.505149978319905,5.0,34.0,4.812244696800369
9239,1,3.0,4,4.481442628502304,18.0,17.0,5.044539760392411
9240,1,3.0,4,4.613841821876068,22.0,66.0,5.250907699700855
9241,2,9.0,4,4.5611013836490555,5.0,217.0,6.382935117923577
9242,1,9.0,3,4.627365856592732,11.0,0.0,0.0
9243,1,9.0,3,4.808885867359812,59.0,9.0,4.557507201905658
9244,2,9.0,3,4.791690649020118,62.0,44.0,5.355259905527379
9245,2,9.0,3,4.008600171761917,11.0,49.0,4.832508912706236
9246,2,3.0,4,4.690196080028513,6.0,456.0,6.0306401948686315
9247,2,3.0,3,3.9030899869919433,1.0,82.0,5.386320573894046
9248,2,3.0,3,5.124830149413859,51.0,82.0,5.8992184178513725
9249,1,3.0,4,5.2425414282983835,54.0,43.0,5.271376871894074
9250,1,3.0,4,5.124504224834282,24.0,79.0,6.087923320925296
9251,2,13.0,3,5.2615007731982795,58.0,137.0,5.989093692610325
9252,2,3.0,3,4.336459733848529,14.0,33.0,4.260071387985074
9253,2,4.0,6,5.127428777851598,11.0,104.0,6.710608102952619
9254,2,3.0,3,4.230448921378274,2.0,40.0,4.799340549453581
9255,2,3.0,4,4.456366033129043,26.0,144.0,5.580126325411582
9256,1,3.0,3,4.130333768495006,4.0,0.0,0.0
9257,1,3.0,3,4.818225893613955,59.0,52.0,5.689220037263835
9258,2,9.0,3,4.831229693867063,39.0,153.0,5.790003520390489
9259,1,9.0,4,0.0,0.0,132.0,5.485295438726088
9260,1,9.0,3,0.0,0.0,38.0,5.320354032817671
9261,2,9.0,3,4.501059262217751,32.0,101.0,5.098297536494697
9262,2,3.0,4,5.29754166781816,89.0,144.0,6.017367283553529
9263,2,9.0,3,4.606381365110605,14.0,64.0,4.8819549713396
9264,2,3.0,3,3.5682017240669945,2.0,66.0,5.077004326793349
9265,1,3.0,3,5.210050849875137,115.0,47.0,5.489677291663698
9266,2,9.0,3,4.161368002234974,5.0,40.0,4.786041210242554
9267,2,3.0,4,3.89209460269048,6.0,93.0,5.481585936367622
9268,1,9.0,4,4.3996737214810375,16.0,76.0,5.204662511748218
9269,2,3.0,4,4.5611013836490555,40.0,28.0,4.786751422145561
9270,2,9.0,4,0.0,0.0,0.0,0.0
9271,2,7.0,5,4.733197265106568,40.0,0.0,0.0
9272,1,4.0,5,4.903632516084238,20.0,90.0,6.671543085262573
9273,2,9.0,3,0.0,0.0,114.0,5.691258358133111
9274,1,9.0,4,0.0,0.0,0.0,0.0
9275,1,4.0,3,5.616475513888565,71.0,149.0,6.01460453343605
9276,2,3.0,3,3.6989700043360187,1.0,249.0,5.910304168068568
9277,2,3.0,3,3.8450980400142565,3.0,0.0,0.0
9278,1,9.0,5,4.136720567156407,3.0,0.0,0.0
9279,1,9.0,3,0.0,0.0,66.0,5.739414102698695
9280,1,3.0,4,4.133538908370217,11.0,18.0,4.783903579272735
9281,2,9.0,3,3.8633228601204554,8.0,47.0,5.6049816296074315
9282,2,9.0,5,4.334453751150931,18.0,0.0,0.0
9283,1,9.0,4,4.492760389026837,22.0,55.0,5.154423973114647
9284,2,3.0,4,0.0,0.0,78.0,5.058046230395281
9285,2,3.0,3,0.0,0.0,52.0,5.035429738184548
9286,1,3.0,6,4.989449817666691,73.0,0.0,0.0
9287,1,9.0,4,5.108903127667313,39.0,128.0,5.842172229385615
9288,1,9.0,3,0.0,0.0,76.0,5.646795688778469
9289,1,3.0,3,5.1109262422664195,45.0,17.0,5.9534697432534
9290,1,7.0,5,0.0,0.0,26.0,5.695306522431802
9291,2,3.0,4,4.7267272090265715,41.0,0.0,0.0
9292,2,9.0,3,4.639486489268585,6.0,0.0,0.0
9293,1,3.0,5,5.154728207440155,15.0,0.0,0.0
9294,1,9.0,3,4.758911892397973,37.0,0.0,0.0
9295,2,3.0,3,4.484299839346786,8.0,113.0,6.060055364824844
9296,2,2.0,3,4.63748972951251,18.0,38.0,5.47769992833213
9297,1,9.0,4,4.418301291319745,7.0,65.0,5.36078268987328
9298,2,3.0,5,3.9542425094393248,2.0,30.0,4.505149978319905
9299,2,3.0,5,4.0,3.0,8.0,3.755874855672491
9300,2,3.0,3,4.432969290874405,29.0,110.0,5.287801729930226
9301,2,3.0,4,4.704150516839799,31.0,115.0,5.515211304327802
9302,2,3.0,5,3.7923916894982534,5.0,37.0,4.492760389026837
9303,1,3.0,5,5.883661435153617,74.0,10.0,5.5044708624944185
9304,1,3.0,5,4.021189299069937,5.0,384.0,5.06295783408451
9305,1,9.0,5,2.9030899869919433,1.0,0.0,0.0
9306,1,2.0,4,4.695481676490197,4.0,0.0,0.0
9307,2,3.0,3,4.271841606536499,9.0,66.0,4.962842681201242
9308,2,9.0,3,4.3996737214810375,11.0,139.0,6.008088936291577
9309,1,2.0,3,0.0,0.0,84.0,5.737431200514582
9310,2,3.0,3,4.037426497940623,5.0,49.0,4.401400540781544
9311,2,3.0,3,3.9542425094393248,1.0,77.0,4.579783596616809
9312,1,3.0,4,4.3802112417116055,26.0,20.0,4.924279286061881
9313,1,9.0,5,4.652246341003322,8.0,98.0,5.545307116465823
9314,2,9.0,4,4.762678563727436,22.0,88.0,5.5132176000679385
9315,2,9.0,4,4.110589710299248,19.0,0.0,0.0
9316,1,9.0,3,4.079181246047624,2.0,93.0,5.103461622094704
9317,2,3.0,5,0.0,0.0,2.0,4.0253058652647695
9318,2,9.0,5,3.6720978579357166,3.0,0.0,0.0
9319,1,9.0,3,0.0,0.0,0.0,0.0
9320,1,9.0,3,4.556302500767287,2.0,32.0,4.808210972924222
9321,1,9.0,6,3.0413926851582245,1.0,10.0,4.3802112417116055
9322,2,3.0,3,5.203576774977972,23.0,110.0,5.650890077856312
9323,2,9.0,3,3.3424226808222057,2.0,57.0,5.193958978019187
9324,2,9.0,3,4.496929648073214,11.0,50.0,4.978636948384474
9325,1,3.0,3,4.442479769064448,18.0,54.0,5.12057393120585
9326,2,9.0,5,3.9030899869919433,4.0,0.0,0.0
9327,1,9.0,4,5.3918169236132485,66.0,14.0,4.939019776448666
9328,1,3.0,2,3.8450980400142565,1.0,0.0,0.0
9329,2,3.0,4,4.232996110392154,15.0,0.0,0.0
9330,1,9.0,4,3.602059991327962,4.0,98.0,5.2145789535704985
9331,1,9.0,4,3.690196080028514,4.0,100.0,5.037027879755774
9332,2,3.0,3,4.477121254719662,10.0,59.0,5.197556213153536
9333,2,9.0,3,4.7450747915820575,16.0,95.0,5.251394850040104
9334,1,3.0,4,3.602059991327962,1.0,0.0,0.0
9335,1,9.0,4,2.6989700043360183,1.0,45.0,5.342027688087471
9336,2,3.0,3,4.406540180433955,4.0,9.0,3.869231719730976
9337,2,3.0,5,0.0,0.0,32.0,5.383096929949094
9338,2,4.0,4,0.0,0.0,137.0,6.83322363283306
9339,2,3.0,4,3.9542425094393248,2.0,0.0,0.0
9340,1,9.0,4,4.3996737214810375,9.0,0.0,0.0
9341,1,9.0,3,4.6095944092252195,27.0,96.0,5.940864975966721
9342,1,4.0,3,5.012837224705172,40.0,0.0,0.0
9343,2,3.0,3,4.466867620354109,12.0,0.0,0.0
9344,2,7.0,6,4.852479993636856,8.0,0.0,0.0
9345,2,3.0,4,0.0,0.0,102.0,5.973451144024934
9346,2,9.0,4,4.978636948384474,26.0,74.0,5.468199586072612
9347,2,3.0,3,0.0,0.0,45.0,4.666517980554881
9348,1,9.0,5,5.045714058940867,91.0,53.0,5.686725621074542
9349,2,9.0,4,3.5314789170422545,2.0,153.0,4.952792443044092
9350,1,7.0,4,4.278753600952828,3.0,159.0,6.118033128828566
9351,1,3.0,4,5.0576661039098285,58.0,14.0,4.900913067737669
9352,2,9.0,3,4.472756449317212,38.0,43.0,5.019116290447072
9353,1,9.0,6,4.068185861746161,17.0,0.0,0.0
9354,2,3.0,4,4.653212513775343,9.0,72.0,5.547528576459782
9355,2,3.0,4,4.642464520242121,40.0,66.0,5.405175546217989
9356,1,4.0,6,4.730782275666389,12.0,0.0,0.0
9357,2,3.0,4,3.7634279935629364,14.0,12.0,5.082426300860772
9358,2,9.0,4,4.60422605308447,6.0,33.0,5.230704313612568
9359,2,3.0,4,5.17868923977559,101.0,0.0,0.0
9360,2,3.0,6,3.9030899869919433,1.0,1.0,3.9030899869919433
9361,1,9.0,6,0.0,0.0,43.0,5.219584526214254
9362,1,3.0,4,4.733999286538387,7.0,40.0,5.276461804173244
