id,income
53914,23744.8
53915,38171.707
53916,38642.81
53917,60018.984
53918,25815.156
53919,36016.258
53920,15839.027
53921,36159.312
53922,35376.668
53923,37541.734
53924,38860.344
53925,30744.336
53926,30525.107
53927,36037.066
53928,37239.02
53929,11924.475
53930,23113.729
53931,32127.605
53932,29122.152
53933,72427.43
53934,26628.906
53935,26663.13
53936,35408.77
53937,100238.65
53938,37751.043
53939,69889.12
53940,26598.896
53941,36129.1
53942,37474.84
53943,5662.3267
53944,36949.758
53945,27803.846
53946,33637.71
53947,38815.53
53948,40547.04
53949,25851.037
53950,22682.973
53951,34847.703
53952,40011.16
53953,36331.547
53954,37238.465
53955,37043.258
53956,47097.707
53957,44604.35
53958,110404.88
53959,26130.854
53960,46983.44
53961,32235.953
53962,38466.58
53963,23663.379
53964,27995.564
53965,76418.25
53966,28716.518
53967,104577.67
53968,-3350.8396
53969,23427.492
53970,24738.555
53971,29270.188
53972,37055.78
53973,72237.586
53974,38770.934
53975,37059.543
53976,35085.906
53977,29599.979
53978,70720.72
53979,40038.145
53980,40514.56
53981,34265.336
53982,16164.596
53983,37734.105
53984,28399.578
53985,26139.791
53986,25082.922
53987,34647.246
53988,26933.924
53989,41469.66
53990,35321.684
53991,23136.979
53992,31720.453
53993,24130.629
53994,35049.51
53995,95470.84
53996,28915.926
53997,29406.102
53998,53001.363
53999,4504.78
54000,36146.535
54001,33969.508
54002,26192.055
54003,21574.277
54004,34647.246
54005,30386.223
54006,38198.848
54007,16986.318
54008,31102.643
54009,141110.78
54010,70122.24
54011,24912.963
54012,59990.81
54013,27689.23
54014,129183.055
54015,55033.23
54016,26982.307
54017,100652.586
54018,81274.29
54019,27088.3
54020,81860.76
54021,45822.08
54022,36398.83
54023,57617.336
54024,29286.678
54025,43040.26
54026,46668.5
54027,40760.48
54028,31446.81
54029,23596.525
54030,35298.15
54031,30088.258
54032,37143.387
54033,21058.172
54034,32189.232
54035,34939.77
54036,29517.422
54037,43655.117
54038,71373.65
54039,40974.086
54040,29903.32
54041,27239.809
54042,38524.137
54043,79410.21
54044,24446.422
54045,34614.844
54046,142195.58
54047,48530.836
54048,39054.234
54049,51940.938
54050,149561.64
54051,37478.445
54052,18763.848
54053,39607.785
54054,25647.912
54055,17552.67
54056,121249.37
54057,17649.582
54058,37086.844
54059,34812.49
54060,34253.668
54061,19367.047
54062,34760.742
54063,38453.406
54064,33961.867
54065,33228.137
54066,42398.723
54067,21759.375
54068,29042.709
54069,23003.662
54070,39616.32
54071,23161.605
54072,48193.363
54073,47286.473
54074,27995.303
54075,137762.67
54076,36760.676
54077,28000.283
54078,39408.047
54079,39944.637
54080,85901.12
54081,32148.6
54082,82116.51
54083,45841.223
54084,48727.746
54085,25839.09
54086,31634.412
54087,31812.465
54088,103236.56
54089,38531.645
54090,21288.607
54091,25887.113
54092,28177.4
54093,27122.363
54094,25930.531
54095,28056.445
54096,30742.006
54097,35852.434
54098,34605.215
54099,14431.341
54100,57980.39
54101,107568.43
54102,22867.707
54103,47570.26
54104,36347.473
54105,16948.383
54106,19891.697
54107,29924.64
54108,26310.154
54109,34488.29
54110,60664.934
54111,31012.34
54112,35480.61
54113,55878.477
54114,33100.664
54115,21788.57
54116,22988.645
54117,27146.846
54118,82618.586
54119,109828.64
54120,108136.04
54121,37527.566
54122,22894.09
54123,23331.607
54124,25140.38
54125,33156.574
54126,25270.348
54127,63974.87
54128,21577.867
54129,47237.61
54130,88013.125
54131,51260.246
54132,26859.96
54133,45857.84
54134,22059.305
54135,108944.51
54136,13480.5
54137,34994.973
54138,26030.115
54139,35454.523
54140,21657.598
54141,22224.895
54142,30143.438
54143,25833.318
54144,37238.723
54145,29308.346
54146,57027.03
54147,131321.98
54148,82307.46
54149,30340.252
54150,42169.117
54151,95779.26
54152,17883.357
54153,36742.746
54154,57904.98
54155,25613.182
54156,36584.473
54157,27668.238
54158,33026.098
54159,31679.145
54160,152248.55
54161,62088.844
54162,40547.04
54163,48638.13
54164,32325.623
54165,31619.104
54166,21585.473
54167,27283.357
54168,29011.627
54169,38973.5
54170,123972.5
54171,93820.51
54172,33329.426
54173,31078.336
54174,40836.266
54175,71189.18
54176,38860.344
54177,43669.04
54178,32341.936
54179,35401.39
54180,150084.55
54181,62093.61
54182,32514.281
54183,44792.008
54184,47156.797
54185,60406.76
54186,75920.695
54187,68710.15
54188,37285.7
54189,38301.22
54190,38502.086
54191,36814.074
54192,79753.04
54193,51019.71
54194,30037.865
54195,82870.9
54196,37528.586
54197,36660.848
54198,32758.83
54199,64324.305
54200,157393.58
54201,34898.637
54202,40547.04
54203,38377.25
54204,26339.318
54205,30296.908
54206,24426.371
54207,103513.88
54208,495.63943
54209,37585.3
54210,29122.826
54211,54794.77
54212,34898.457
54213,43091.348
54214,21120.574
54215,22719.385
54216,111131.35
54217,101075.39
54218,22784.102
54219,35623.824
54220,23853.133
54221,27897.357
54222,20885.062
54223,31458.23
54224,32401.166
54225,76189.15
54226,82188.47
54227,51663.305
54228,21962.021
54229,37431.062
54230,43220.906
54231,28228.338
54232,90567.016
54233,36584.473
54234,28009.975
54235,14917.755
54236,28766.982
54237,129315.58
54238,26328.494
54239,24224.953
54240,27325.352
54241,58991.66
54242,24330.707
54243,73731.2
54244,29461.412
54245,32919.965
54246,27854.455
54247,28358.025
54248,59905.793
54249,33893.33
54250,34133.42
54251,87876.664
54252,48571.86
54253,28023.246
54254,7339.565
54255,29561.727
54256,40144.91
54257,56901.73
54258,41646.37
54259,35852.434
54260,35746.95
54261,35264.406
54262,33336.652
54263,34390.816
54264,33812.637
54265,33205.72
54266,33092.72
54267,30850.92
54268,125508.586
54269,26755.373
54270,28104.023
54271,50584.3
54272,74376.47
54273,35298.15
54274,43355.543
54275,80759.47
54276,34994.973
54277,38930.66
54278,37179.887
54279,57076.562
54280,158738.3
54281,115474.02
54282,32438.99
54283,37846.02
54284,100492.15
54285,35703.824
54286,32625.074
54287,37480.13
54288,124058.32
54289,37557.79
54290,38545.355
54291,20644.07
54292,37911.79
54293,23139.06
54294,47214.004
54295,21671.809
54296,32880.094
54297,42810.18
54298,43581.23
54299,23683.959
54300,52465.535
54301,74294.35
54302,25864.2
54303,37802.664
54304,45719.836
54305,35913.11
54306,15885.827
54307,22755.29
54308,58106.92
54309,123014.5
54310,30461.637
54311,39621.438
54312,60730.86
54313,29722.416
54314,33122.395
54315,22476.541
54316,49502.96
54317,45150.49
54318,41137.258
54319,37447.223
54320,18071.41
54321,46910.746
54322,21331.95
54323,31861.45
54324,36454.812
54325,38181.89
54326,41699.176
54327,34994.973
54328,30601.342
54329,34028.09
54330,40836.266
54331,33806.84
54332,30335.56
54333,37194.816
54334,34916.25
54335,40509.723
54336,35807.918
54337,22482.729
54338,44852.49
54339,35918.645
54340,26588.326
54341,27711.88
54342,24697.154
54343,123957.51
54344,34772.68
54345,47231.332
54346,30307.059
54347,-12507.034
54348,10402.535
54349,10337.148
54350,68140.81
54351,44374.188
54352,26186.895
54353,39948.074
54354,50561.863
54355,27570.781
54356,31193.172
54357,113597.95
54358,37238.723
54359,29854.342
54360,39546.332
54361,32378.076
54362,30092.297
54363,179323.42
54364,26734.611
54365,34881.125
54366,18935.965
54367,50610.14
54368,22269.059
54369,25908.943
54370,20566.77
54371,37338.03
54372,39053.254
54373,19226.49
54374,37238.723
54375,28963.549
54376,60098.625
54377,30421.836
54378,34754.87
54379,37961.73
54380,38563.992
54381,42076.062
54382,34012.66
54383,24473.178
54384,46554.184
54385,27619.906
54386,33690.797
54387,35590.793
54388,25229.426
54389,78039.96
54390,41710.312
54391,21062.598
54392,34323.65
54393,31710.717
54394,22353.889
54395,21857.703
54396,18383.543
54397,34704.723
54398,127834.17
54399,56424.7
54400,39255.508
54401,32621.338
54402,25566.957
54403,36584.473
54404,29850.049
54405,43386.797
54406,114713.0
54407,98378.016
54408,62066.58
54409,35986.16
54410,27725.52
54411,93639.31
54412,33776.52
54413,25797.133
54414,36911.637
54415,36875.324
54416,25765.555
54417,35525.586
54418,58214.14
54419,119958.734
54420,39700.637
54421,36584.473
54422,23339.97
54423,118606.734
54424,31834.459
54425,37232.977
54426,24671.32
54427,39128.082
54428,36584.473
54429,44338.887
54430,10320.942
54431,49431.434
54432,48087.086
54433,58258.426
54434,21016.496
54435,36584.473
54436,27921.943
54437,157416.1
54438,32146.299
54439,27736.11
54440,37351.83
54441,52198.53
54442,36192.23
54443,59000.72
54444,32014.33
54445,42042.113
54446,28506.93
54447,125874.26
54448,38275.316
54449,60730.156
54450,27004.95
54451,34145.664
54452,46464.336
54453,25382.55
54454,43781.043
54455,33156.574
54456,34071.16
54457,50891.363
54458,31242.408
54459,25407.65
54460,29070.553
54461,35461.055
54462,118314.51
54463,37478.62
54464,73484.91
54465,38453.973
54466,68153.336
54467,26571.531
54468,31900.232
54469,37446.57
54470,47366.51
54471,28374.143
54472,28491.03
54473,33661.355
54474,30443.373
54475,38563.992
54476,53585.46
54477,36018.58
54478,32993.63
54479,74915.88
54480,38193.938
54481,94156.98
54482,34080.227
54483,37208.402
54484,17117.365
54485,30693.998
54486,15195.089
54487,58716.062
54488,67250.18
54489,36057.543
54490,26245.195
54491,38577.65
54492,29978.463
54493,37194.816
54494,64081.86
54495,89211.86
54496,38326.258
54497,74254.16
54498,50565.17
54499,119007.73
54500,45294.246
54501,39228.31
54502,-258.80585
54503,33330.168
54504,39126.48
54505,31997.744
54506,22453.299
54507,51911.36
54508,38563.992
54509,23244.834
54510,38004.87
54511,27447.688
54512,33251.81
54513,24160.129
54514,35298.15
54515,49307.9
54516,58843.297
54517,50976.523
54518,45321.62
54519,46700.79
54520,34793.605
54521,39236.145
54522,19311.441
54523,34147.746
54524,30020.348
54525,38350.293
54526,44401.723
54527,38393.094
54528,25157.113
54529,72932.77
54530,22718.377
54531,69687.58
54532,61446.707
54533,24010.35
54534,24491.266
54535,14118.341
54536,26998.33
54537,35223.637
54538,55264.555
54539,68821.984
54540,106378.266
54541,19889.426
54542,30775.725
54543,17125.414
54544,31985.39
54545,48791.58
54546,30714.412
54547,29467.11
54548,37790.176
54549,22068.293
54550,20862.066
54551,26714.258
54552,72897.46
54553,13430.387
54554,25615.322
54555,27195.25
54556,58157.02
54557,35172.51
54558,24702.389
54559,81048.47
54560,30029.77
54561,42615.152
54562,29065.748
54563,54397.3
54564,32699.105
54565,26809.3
54566,33294.84
54567,12865.886
54568,41226.645
54569,30177.402
54570,55133.41
54571,17060.0
54572,20931.24
54573,25042.744
54574,24968.91
54575,38611.145
54576,40848.19
54577,38700.32
54578,26027.574
54579,23263.408
54580,34962.496
54581,38169.992
54582,13416.558
54583,-5248.7734
54584,23796.65
54585,24382.178
54586,38199.1
54587,59217.812
54588,43840.35
54589,27185.363
54590,18429.682
54591,36584.473
54592,63962.074
54593,32635.273
54594,38499.406
54595,52803.08
54596,18654.494
54597,25357.928
54598,36584.473
54599,36584.473
54600,65435.87
54601,36584.473
54602,34647.246
54603,25982.996
54604,90749.86
54605,38563.992
54606,38311.883
54607,-602.58496
54608,38419.684
54609,55135.598
54610,37623.547
54611,20803.627
54612,28903.322
54613,57381.406
54614,40547.04
54615,26245.371
54616,50586.62
54617,61310.336
54618,106826.61
54619,28076.95
54620,39236.145
54621,38860.344
54622,35214.992
54623,38396.02
54624,31158.916
54625,67284.72
54626,34764.39
54627,60622.227
54628,64029.45
54629,45940.285
54630,37628.457
54631,44447.805
54632,122615.16
54633,32641.848
54634,26995.287
54635,39745.77
54636,30523.621
54637,47587.23
54638,34689.496
54639,53617.633
54640,35800.92
54641,24827.553
54642,143791.75
54643,20139.982
54644,21579.422
54645,29018.92
54646,47966.113
54647,32532.322
54648,51280.02
54649,35696.78
54650,37238.723
54651,32859.84
54652,40547.04
54653,132470.94
54654,17969.182
54655,39636.03
54656,16916.904
54657,37520.33
54658,34647.246
54659,40836.266
54660,55752.887
54661,37026.215
54662,25121.969
54663,35715.55
54664,33231.816
54665,31255.969
54666,43137.316
54667,34083.21
54668,30787.986
54669,21666.818
54670,32513.25
54671,48384.492
54672,55552.246
54673,58392.4
54674,105889.64
54675,84174.45
54676,46147.785
54677,35146.098
54678,26315.271
54679,88803.05
54680,38563.992
54681,27801.74
54682,20281.752
54683,24410.547
54684,46729.848
54685,26914.787
54686,45369.72
54687,39832.547
54688,26348.729
54689,37939.32
54690,40487.914
54691,41588.664
54692,36455.12
54693,33634.38
54694,37684.344
54695,144741.64
54696,23451.014
54697,95594.7
54698,23450.875
54699,63727.43
54700,28318.738
54701,34666.473
54702,62813.758
54703,39774.723
54704,128051.99
54705,33255.1
54706,29553.281
54707,36247.473
54708,28430.973
54709,48426.87
54710,92253.125
54711,37888.133
54712,35798.8
54713,36249.73
54714,38476.863
54715,36629.66
54716,22646.268
54717,33259.934
54718,38033.273
54719,39069.293
54720,37261.348
54721,30407.855
54722,24462.45
54723,30210.873
54724,26257.91
54725,46556.125
54726,35739.117
54727,47012.105
54728,87512.38
54729,37462.484
54730,32782.996
54731,32831.23
54732,39453.176
54733,35461.98
54734,27045.283
54735,36757.89
54736,73291.96
54737,23341.455
54738,35184.527
54739,39917.8
54740,50155.863
54741,-205.713
54742,59649.766
54743,36562.887
54744,46341.88
54745,38386.7
54746,33156.574
54747,35659.184
54748,22600.824
54749,28199.344
54750,29188.121
54751,107378.42
54752,40547.04
54753,28496.498
54754,35278.805
54755,35930.61
54756,36422.008
54757,34363.418
54758,33249.836
54759,49552.96
54760,57648.633
54761,20856.014
54762,23527.438
54763,32759.36
54764,35940.637
54765,35907.33
54766,26779.1
54767,30311.336
54768,28102.18
54769,39236.145
54770,96467.53
54771,73651.484
54772,34794.074
54773,70042.84
54774,49432.88
54775,37080.273
54776,34898.637
54777,42460.54
54778,138970.72
54779,52732.664
54780,47690.37
54781,31316.309
54782,28185.914
54783,25128.99
54784,43250.973
54785,35889.473
54786,40291.137
54787,26122.56
54788,62238.227
54789,38860.344
54790,31966.191
54791,33876.25
54792,28033.568
54793,16532.086
54794,34865.465
54795,26718.68
54796,39549.895
54797,38406.93
54798,22669.012
54799,103295.41
54800,37349.645
54801,82787.625
54802,52328.363
54803,43590.33
54804,38769.43
54805,28710.979
54806,38860.344
54807,31122.043
54808,29490.934
54809,36433.504
54810,66461.53
54811,83431.93
54812,33841.477
54813,27562.893
54814,32457.4
54815,26906.57
54816,31202.83
54817,30017.053
54818,28162.957
54819,37214.727
54820,33477.32
54821,26875.17
54822,35298.15
54823,31507.988
54824,44238.715
54825,44671.184
54826,37281.863
54827,22466.27
54828,38860.344
54829,31340.752
54830,25154.277
54831,124325.12
54832,52156.65
54833,-8570.114
54834,36584.473
54835,29920.652
54836,21491.988
54837,43774.953
54838,46632.92
54839,35752.645
54840,130303.93
54841,28869.445
54842,70513.13
54843,34647.246
54844,33305.395
54845,42329.18
54846,126626.0
54847,34217.66
54848,23722.271
54849,34647.246
54850,31322.28
54851,30671.49
54852,59659.875
54853,17982.658
54854,33900.574
54855,40836.266
54856,26258.65
54857,47498.883
54858,42194.023
54859,27572.361
54860,41127.383
54861,36505.016
54862,32117.547
54863,73069.445
54864,64667.867
54865,23605.557
54866,40562.05
54867,16476.479
54868,93260.23
54869,19940.703
54870,17098.146
54871,41331.426
54872,44845.332
54873,56529.01
54874,30609.719
54875,36943.723
54876,78899.016
54877,63966.0
54878,36584.473
54879,24008.83
54880,46722.367
54881,59410.457
54882,33748.812
54883,26243.12
54884,117563.97
54885,67696.92
54886,32639.39
54887,49777.348
54888,31619.602
54889,40268.69
54890,29623.71
54891,26512.982
54892,43745.9
54893,62340.27
54894,28372.416
54895,36088.867
54896,34994.973
54897,20065.158
54898,33541.504
54899,26246.414
54900,32853.742
54901,30723.48
54902,24413.453
54903,25944.441
54904,79673.77
54905,41596.742
54906,74276.7
54907,18998.945
54908,26777.096
54909,34461.246
54910,29896.67
54911,127633.16
54912,58058.484
54913,117809.71
54914,46752.965
54915,37605.402
54916,59666.418
54917,37266.273
54918,30585.916
54919,33472.855
54920,45462.68
54921,37642.51
54922,49543.297
54923,23044.502
54924,36661.605
54925,40715.062
54926,34780.55
54927,29513.018
54928,24100.48
54929,35172.26
54930,33563.336
54931,24673.113
54932,46499.45
54933,36569.54
54934,27260.844
54935,37138.125
54936,25000.318
54937,54837.254
54938,80248.0
54939,18391.951
54940,38329.85
54941,39020.918
54942,27134.697
54943,26199.602
54944,61449.09
54945,41188.312
54946,32884.04
54947,31828.918
54948,75991.195
54949,33258.125
54950,57262.33
54951,34233.695
54952,18603.768
54953,33760.9
54954,24232.887
54955,26717.8
54956,38563.992
54957,26953.66
54958,24570.523
54959,40807.227
54960,34638.47
54961,40504.766
54962,33585.22
54963,42810.18
54964,34957.438
54965,24218.377
54966,112828.766
54967,33754.273
54968,43726.695
54969,50567.97
54970,33945.766
54971,38159.746
54972,39286.305
54973,41586.336
54974,36980.438
54975,23735.068
54976,26521.207
54977,38544.7
54978,13306.074
54979,55628.574
54980,55867.68
54981,58749.51
54982,80853.67
54983,45912.9
54984,89443.87
54985,36669.12
54986,23845.162
54987,69604.35
54988,70162.92
54989,21470.574
54990,35960.793
54991,31861.188
54992,54750.098
54993,35696.594
54994,33156.574
54995,21714.922
54996,23654.475
54997,27411.602
54998,30221.422
54999,23132.809
55000,27253.959
55001,38291.56
55002,22832.348
55003,30513.834
55004,37299.348
55005,80820.77
55006,25086.197
55007,33117.86
55008,38256.297
55009,23291.08
55010,32792.383
55011,27400.254
55012,62235.043
55013,31245.914
55014,38563.992
55015,37391.156
55016,37042.39
55017,33053.89
55018,40175.11
55019,39186.918
55020,27943.385
55021,43631.195
55022,31557.812
55023,38031.63
55024,19838.809
55025,34599.652
55026,33921.504
55027,19493.623
55028,-16015.686
55029,41482.742
55030,26540.56
55031,33110.074
55032,22835.818
55033,54017.164
55034,42142.113
55035,39036.754
55036,26249.32
55037,44209.223
55038,46718.66
55039,44977.58
55040,31682.312
55041,38563.992
55042,43146.582
55043,35298.15
55044,41302.094
55045,31124.186
55046,19247.72
55047,15831.4795
55048,15318.098
55049,79721.44
55050,77676.43
55051,24242.107
55052,19087.045
55053,24545.043
55054,42465.047
55055,24640.861
55056,28175.137
55057,25125.193
55058,22988.186
55059,46306.68
55060,31989.512
55061,34297.523
55062,19161.709
55063,32659.59
55064,33018.254
55065,31365.691
55066,40836.266
55067,49325.69
55068,43751.953
55069,46605.668
55070,33636.086
55071,50004.83
55072,29008.344
55073,48716.246
55074,45546.01
55075,63074.664
55076,94663.65
55077,34632.0
55078,40595.773
55079,27906.615
55080,20037.582
55081,30210.15
55082,23406.316
55083,89523.055
55084,22198.506
55085,29261.893
55086,14244.267
55087,34811.285
55088,117073.61
55089,37824.055
55090,24156.13
55091,64790.242
55092,34347.293
55093,33631.22
55094,26938.771
55095,36676.83
55096,26093.137
55097,31639.719
55098,42120.867
55099,45247.625
55100,53989.21
55101,53805.89
55102,48599.07
55103,136730.22
55104,12767.394
55105,38137.598
55106,37695.67
55107,52003.75
55108,23758.045
55109,10390.256
55110,58424.04
55111,31558.262
55112,58382.203
55113,99184.37
55114,19271.082
55115,25561.184
55116,25209.79
55117,33493.477
55118,85733.1
55119,114156.484
55120,50313.05
55121,33572.35
55122,37238.723
55123,141097.64
55124,106850.09
55125,101936.734
55126,41257.223
55127,32980.22
55128,24648.857
55129,43684.49
55130,34588.97
55131,35320.418
55132,-3762.6277
55133,27430.04
55134,30613.752
55135,34777.527
55136,35298.15
55137,81617.336
55138,53626.902
55139,37056.863
55140,24176.8
55141,76158.67
55142,23377.002
55143,40855.63
55144,42177.258
55145,44450.72
55146,43187.24
55147,25347.346
55148,22702.11
55149,73966.82
55150,38860.344
55151,52079.312
55152,46298.156
55153,63351.844
55154,26321.496
55155,63473.426
55156,36244.66
55157,31285.549
55158,34798.008
55159,38860.344
55160,34286.24
55161,61044.1
55162,40612.016
55163,152469.2
55164,34994.973
55165,33806.777
55166,94270.625
55167,35646.12
55168,33218.34
55169,23770.666
55170,38114.406
55171,35379.234
55172,34032.83
55173,18548.754
55174,24782.092
55175,35668.855
55176,56523.97
55177,74008.26
55178,39284.082
55179,30943.27
55180,34917.176
55181,36584.473
55182,40962.12
55183,39984.156
55184,41333.555
55185,25156.414
55186,59413.793
55187,159176.39
55188,49854.316
55189,50520.395
55190,33037.703
55191,42764.1
55192,36977.04
55193,24411.266
55194,35907.33
55195,36875.324
55196,36273.43
55197,22971.848
55198,70777.945
55199,45952.25
55200,36943.723
55201,40174.91
55202,50944.93
55203,48428.56
55204,46420.56
55205,56936.125
55206,51529.2
55207,41427.895
55208,27777.39
55209,40782.215
55210,29357.814
55211,34647.246
55212,47751.29
55213,66463.664
55214,30084.83
55215,32620.459
55216,21373.438
55217,22783.707
55218,37461.266
55219,82863.62
55220,52504.74
55221,26188.562
55222,35221.64
55223,40733.566
55224,40381.66
55225,86098.22
55226,35688.617
55227,36986.188
55228,73209.02
55229,35460.758
55230,87821.79
55231,77738.61
55232,28199.182
55233,140831.6
55234,37500.14
55235,64945.03
55236,23451.285
55237,20222.781
55238,23459.875
55239,35609.723
55240,40627.656
55241,34073.098
55242,59317.953
55243,28107.45
55244,24762.873
55245,22969.646
55246,24715.914
55247,36829.434
55248,28166.197
55249,41000.977
55250,34805.316
55251,82046.07
55252,24783.1
55253,27926.414
55254,24054.467
55255,25725.266
55256,34144.008
55257,55693.91
55258,25083.992
55259,15089.364
55260,33958.676
55261,38908.82
55262,48806.723
55263,37766.867
55264,50779.953
55265,37057.26
55266,49101.2
55267,35305.418
55268,76482.695
55269,48882.56
55270,34994.973
55271,40426.79
55272,34994.973
55273,33299.33
55274,98460.27
55275,35877.617
55276,100834.625
55277,25861.756
55278,31525.479
55279,24463.58
55280,27794.818
55281,24989.266
55282,33395.297
55283,38471.348
55284,31628.297
55285,33117.426
55286,53398.883
55287,113134.53
55288,63050.19
55289,142044.45
55290,58041.406
55291,33329.63
55292,47104.402
55293,35298.15
55294,27927.924
55295,35765.54
55296,40454.53
55297,28862.773
55298,44358.285
55299,37418.844
55300,38653.715
55301,30402.209
55302,34411.996
55303,37479.113
55304,22947.13
55305,37670.723
55306,33486.383
55307,30604.596
55308,25821.855
55309,48579.383
55310,36022.027
55311,59593.945
55312,34408.785
55313,31822.943
55314,50023.55
55315,34994.973
55316,31186.795
55317,43310.133
55318,60071.645
55319,8827.304
55320,33755.19
55321,29734.355
55322,123315.07
55323,31633.363
55324,38860.344
55325,53306.137
55326,51528.656
55327,39094.773
55328,43742.312
55329,38545.21
55330,37051.656
55331,28315.121
55332,34994.973
55333,43705.652
55334,29474.398
55335,23086.783
55336,45299.516
55337,35134.56
55338,41590.305
55339,27973.809
55340,51847.71
55341,44900.82
55342,42420.89
55343,30155.727
55344,38856.207
55345,96387.375
55346,33156.574
55347,41439.742
55348,28982.725
55349,33879.66
55350,61616.156
55351,51270.973
55352,45021.434
55353,30087.908
55354,43965.06
55355,72823.07
55356,23413.389
55357,45199.094
55358,40836.266
55359,50032.297
55360,83570.48
55361,42047.914
55362,35727.746
55363,35844.074
55364,22248.105
55365,25017.484
55366,22314.541
55367,25099.54
55368,19828.674
55369,19704.203
55370,35021.547
55371,49264.99
55372,20585.174
55373,33323.89
55374,25528.379
55375,26384.832
55376,36576.36
55377,43022.58
55378,33156.574
55379,25870.209
55380,31278.45
55381,38860.344
55382,25886.18
55383,29913.52
55384,144109.16
55385,28973.645
55386,37743.387
55387,105228.16
55388,33661.355
55389,36584.473
55390,34342.066
55391,62825.35
55392,8988.094
55393,86855.29
55394,28929.111
55395,34591.79
55396,55343.953
55397,32775.13
55398,25476.758
55399,23440.566
55400,34127.332
55401,47713.457
55402,31658.957
55403,40552.76
55404,28089.5
55405,17534.666
55406,30393.79
55407,37447.18
55408,40943.156
55409,33334.465
55410,73827.56
55411,36943.723
55412,34700.93
55413,25198.207
55414,25628.686
55415,50081.42
55416,22317.592
55417,33641.06
55418,33767.74
55419,37755.07
55420,51251.562
55421,61303.863
55422,33637.023
55423,28322.23
55424,32961.62
55425,47434.24
55426,26577.95
55427,20009.326
55428,32955.824
55429,23579.709
55430,39883.223
55431,47674.477
55432,67629.24
55433,35718.242
55434,27229.574
55435,45772.79
55436,34062.53
55437,21755.348
55438,64485.316
55439,70110.58
55440,37969.23
55441,82044.516
55442,83975.08
55443,37583.75
55444,34376.66
55445,76007.85
55446,29441.295
55447,55680.773
55448,33156.574
55449,92935.84
55450,82233.805
55451,66147.984
55452,49225.87
55453,30678.146
55454,26996.861
55455,25997.736
55456,37013.105
55457,41094.11
55458,15763.625
55459,20572.477
55460,34505.13
55461,33931.82
55462,69882.336
55463,68087.055
55464,66807.266
55465,25108.936
55466,32339.615
55467,34683.633
55468,28022.473
55469,28959.441
55470,49011.742
55471,28836.725
55472,24774.94
55473,27998.68
55474,22692.488
55475,102573.26
55476,26683.959
55477,36630.363
55478,30201.771
55479,95105.945
55480,35164.35
55481,41603.402
55482,40836.266
55483,38515.883
55484,-440.41525
55485,22710.984
55486,31520.963
55487,31724.047
55488,33156.574
55489,38871.516
55490,37192.367
55491,49020.863
55492,42314.07
55493,26452.072
55494,78700.44
55495,91500.875
55496,40547.04
55497,31478.568
55498,37480.22
55499,25022.023
55500,34295.61
55501,36584.473
55502,38860.344
55503,19316.297
55504,21633.838
55505,23115.129
55506,140864.61
55507,32545.861
55508,49906.508
55509,27449.182
55510,89968.87
55511,24726.367
55512,54676.297
55513,26930.281
55514,33070.066
55515,31282.17
55516,20793.348
55517,31710.258
55518,39475.953
55519,18510.6
55520,27963.969
55521,24270.441
55522,28460.793
55523,25161.887
55524,44701.28
55525,37435.29
55526,25214.148
55527,34403.13
55528,37194.816
55529,83167.34
55530,38467.78
55531,27111.105
55532,42898.457
55533,39955.38
55534,35509.85
55535,31072.297
55536,47925.688
55537,35745.984
55538,33144.234
55539,19281.506
55540,45124.18
55541,38574.715
55542,40836.266
55543,73425.89
55544,23856.055
55545,36975.562
55546,24059.764
55547,55178.285
55548,29097.129
55549,38994.625
55550,37238.723
55551,36991.516
55552,48818.098
55553,150498.06
55554,79250.734
55555,33156.574
55556,60095.992
55557,39064.523
55558,22538.893
55559,33521.75
55560,39765.66
55561,36875.324
55562,38850.383
55563,41288.293
55564,40836.266
55565,27834.562
55566,46128.7
55567,84464.46
55568,31413.871
55569,40989.043
55570,86165.836
55571,40239.7
55572,61692.707
55573,44663.36
55574,43531.02
55575,35542.805
55576,59722.566
55577,43434.5
55578,40016.074
55579,41181.22
55580,30074.283
55581,33580.2
55582,23040.229
55583,36761.883
55584,29324.123
55585,20817.055
55586,36710.637
55587,31985.479
55588,30484.004
55589,38563.992
55590,34764.2
55591,44333.207
55592,24128.914
55593,62897.68
55594,40892.812
55595,21064.697
55596,28943.965
55597,23446.1
55598,61551.8
55599,27153.104
55600,36863.605
55601,38447.816
55602,35656.06
55603,36943.723
55604,48160.066
55605,36996.035
55606,7728.0737
55607,25383.863
55608,30715.668
55609,17261.127
55610,36619.945
55611,34125.977
55612,24807.064
55613,34344.23
55614,53068.293
55615,50336.94
55616,49176.535
55617,13811.677
55618,39857.527
55619,26240.512
55620,38991.688
55621,36054.773
55622,37067.785
55623,24774.393
55624,138850.03
55625,31028.066
55626,35164.4
55627,40198.336
55628,34833.848
55629,60701.64
55630,17665.525
55631,38444.746
55632,32719.229
55633,35433.395
55634,23196.273
55635,23348.654
55636,21040.125
55637,31210.404
55638,42542.46
55639,38590.605
55640,134590.25
55641,87805.38
55642,53965.344
55643,32555.44
55644,36241.29
55645,65070.953
55646,24730.719
55647,23392.81
55648,23875.053
55649,39992.83
55650,21419.781
55651,36619.117
55652,36794.49
55653,130688.234
55654,27015.324
55655,24182.66
55656,37238.723
55657,18098.238
55658,21354.018
55659,37911.13
55660,39478.688
