id,gender,ocp_cd,age,cc_txn_amt,cc_count,kp_txn_count,kp_txn_amt
2934,2,3.0,3,3500.0,1.0,73.0,34500.0
2935,2,9.0,5,17300.0,4.0,14.0,177700.0
2936,1,9.0,3,12200.0,15.0,86.0,1089200.0
2937,2,9.0,4,14200.0,8.0,0.0,0.0
2938,1,9.0,3,40400.0,6.0,38.0,938800.0
2939,2,9.0,3,36000.0,31.0,9.0,4600.0
2940,2,9.0,4,0.0,0.0,91.0,257000.0
2941,1,9.0,3,27400.0,41.0,68.0,146400.0
2942,2,9.0,4,36600.0,11.0,121.0,69700.0
2943,2,3.0,5,17500.0,3.0,71.0,49900.0
2944,2,4.0,5,806700.0,44.0,469.0,10140500.0
2945,1,9.0,5,4000.0,4.0,0.0,0.0
2946,2,3.0,4,24000.0,21.0,124.0,242700.0
2947,1,9.0,6,18000.0,8.0,15.0,45200.0
2948,2,3.0,4,6000.0,3.0,0.0,0.0
2949,1,9.0,4,41800.0,4.0,74.0,220900.0
2950,2,9.0,4,82500.0,7.0,73.0,236800.0
2951,1,3.0,4,41800.0,12.0,0.0,0.0
2952,1,9.0,4,0.0,0.0,1.0,3600.0
2953,2,3.0,5,61500.0,1.0,26.0,248600.0
2954,2,9.0,4,15600.0,13.0,0.0,0.0
2955,2,9.0,4,15700.0,7.0,0.0,0.0
2956,2,9.0,5,0.0,0.0,0.0,0.0
2957,1,9.0,3,0.0,0.0,0.0,0.0
2958,2,9.0,4,17500.0,4.0,6.0,1500.0
2959,1,3.0,3,0.0,0.0,89.0,241100.0
2960,1,3.0,5,118500.0,73.0,407.0,4907600.0
2961,1,4.0,6,8500.0,1.0,61.0,842400.0
2962,1,3.0,5,19200.0,3.0,0.0,0.0
2963,2,9.0,3,10000.0,2.0,58.0,107600.0
2964,2,3.0,3,65300.0,9.0,106.0,530400.0
2965,2,9.0,5,25000.0,3.0,18.0,102600.0
2966,1,3.0,5,93400.0,10.0,90.0,686400.0
2967,2,1.0,4,1000.0,5.0,34.0,219800.0
2968,2,7.0,5,139100.0,48.0,81.0,836700.0
2969,1,9.0,4,10000.0,3.0,0.0,0.0
2970,1,9.0,4,21300.0,1.0,17.0,248100.0
2971,2,3.0,3,30900.0,31.0,162.0,943600.0
2972,2,3.0,3,89300.0,42.0,36.0,160600.0
2973,2,9.0,3,0.0,0.0,0.0,0.0
2974,2,3.0,3,22700.0,8.0,53.0,60700.0
2975,1,9.0,3,186000.0,77.0,66.0,679600.0
2976,2,9.0,4,4400.0,5.0,53.0,46800.0
2977,2,3.0,5,141400.0,26.0,10.0,114500.0
2978,1,9.0,3,30500.0,5.0,49.0,141000.0
2979,2,9.0,5,22600.0,16.0,11.0,23700.0
2980,2,3.0,4,66400.0,7.0,95.0,830100.0
2981,1,9.0,3,13000.0,1.0,5.0,13200.0
2982,1,9.0,3,0.0,0.0,29.0,18800.0
2983,1,9.0,5,20900.0,4.0,227.0,2326700.0
2984,1,3.0,4,0.0,0.0,5.0,7500.0
2985,1,4.0,3,125200.0,75.0,50.0,544500.0
2986,2,3.0,3,33000.0,5.0,157.0,313200.0
2987,2,13.0,4,1426300.0,50.0,43.0,423900.0
2988,1,3.0,4,25700.0,2.0,26.0,176400.0
2989,1,9.0,4,0.0,0.0,20.0,26400.0
2990,2,3.0,3,15800.0,19.0,128.0,69800.0
2991,2,3.0,3,15300.0,5.0,22.0,19600.0
2992,2,1.0,4,0.0,0.0,0.0,0.0
2993,1,9.0,3,48300.0,3.0,29.0,43800.0
2994,1,9.0,3,72700.0,8.0,0.0,0.0
2995,1,9.0,3,15300.0,14.0,27.0,479900.0
2996,2,13.0,4,61600.0,32.0,26.0,153800.0
2997,1,3.0,4,16000.0,6.0,37.0,331700.0
2998,2,3.0,6,17000.0,4.0,24.0,121300.0
2999,2,9.0,5,3000.0,1.0,0.0,0.0
3000,1,3.0,4,36200.0,18.0,36.0,52600.0
3001,2,4.0,5,87500.0,36.0,74.0,274600.0
3002,2,9.0,4,15800.0,8.0,150.0,51200.0
3003,1,3.0,4,2200.0,4.0,86.0,342900.0
3004,1,3.0,3,145500.0,75.0,108.0,494600.0
3005,2,3.0,4,200500.0,22.0,48.0,1649500.0
3006,2,9.0,4,20800.0,33.0,123.0,96900.0
3007,1,9.0,3,38700.0,16.0,0.0,0.0
3008,2,9.0,4,22500.0,12.0,12.0,45500.0
3009,1,3.0,4,68300.0,24.0,137.0,453200.0
3010,1,3.0,3,21500.0,33.0,25.0,45100.0
3011,1,9.0,4,38900.0,3.0,187.0,1425800.0
3012,1,3.0,3,27200.0,26.0,66.0,381500.0
3013,2,9.0,4,19000.0,4.0,0.0,0.0
3014,1,9.0,4,92600.0,32.0,204.0,5459900.0
3015,1,3.0,4,7800.0,13.0,45.0,205300.0
3016,2,3.0,4,21500.0,14.0,42.0,97200.0
3017,2,1.0,3,10800.0,4.0,16.0,64400.0
3018,2,3.0,4,17000.0,2.0,0.0,0.0
3019,1,3.0,4,500.0,1.0,37.0,246000.0
3020,1,3.0,4,2100.0,1.0,84.0,219000.0
3021,2,3.0,4,6800.0,9.0,57.0,184600.0
3022,1,4.0,4,0.0,0.0,21.0,321900.0
3023,2,9.0,3,352600.0,163.0,0.0,0.0
3024,2,3.0,4,28000.0,1.0,77.0,70300.0
3025,1,3.0,3,347100.0,67.0,77.0,2637000.0
3026,2,9.0,3,0.0,0.0,240.0,5937700.0
3027,1,3.0,4,174800.0,18.0,78.0,1031500.0
3028,1,3.0,5,21000.0,8.0,179.0,444600.0
3029,2,3.0,3,0.0,0.0,87.0,350000.0
3030,1,3.0,5,6000.0,1.0,0.0,0.0
3031,1,4.0,5,137900.0,53.0,0.0,0.0
3032,2,9.0,3,45200.0,4.0,397.0,3555000.0
3033,1,3.0,5,123900.0,65.0,106.0,886700.0
3034,2,9.0,3,48600.0,27.0,25.0,104700.0
3035,2,3.0,3,14300.0,18.0,32.0,86200.0
3036,1,3.0,4,144100.0,49.0,0.0,0.0
3037,2,3.0,5,148000.0,13.0,185.0,490200.0
3038,1,3.0,4,15000.0,1.0,111.0,429700.0
3039,2,9.0,3,46000.0,39.0,46.0,176100.0
3040,2,9.0,4,0.0,0.0,0.0,0.0
3041,2,9.0,4,24000.0,8.0,77.0,98700.0
3042,1,3.0,4,0.0,0.0,0.0,0.0
3043,2,3.0,3,32300.0,10.0,239.0,348100.0
3044,1,3.0,4,0.0,0.0,3.0,8800.0
3045,1,3.0,3,27500.0,9.0,37.0,102700.0
3046,1,3.0,4,30000.0,1.0,0.0,0.0
3047,1,3.0,4,26900.0,19.0,0.0,0.0
3048,2,9.0,3,93700.0,39.0,46.0,311800.0
3049,1,3.0,4,8200.0,6.0,38.0,82900.0
3050,1,9.0,5,6000.0,3.0,0.0,0.0
3051,2,9.0,4,49900.0,13.0,195.0,345500.0
3052,2,3.0,2,7000.0,10.0,0.0,0.0
3053,1,3.0,5,15600.0,16.0,20.0,69000.0
3054,2,9.0,3,18000.0,6.0,106.0,161000.0
3055,2,3.0,3,10000.0,1.0,69.0,73100.0
3056,2,9.0,4,12500.0,5.0,53.0,190800.0
3057,1,9.0,4,0.0,0.0,32.0,64800.0
3058,1,9.0,4,79100.0,28.0,36.0,136400.0
3059,1,3.0,3,73100.0,10.0,64.0,395800.0
3060,1,9.0,4,0.0,0.0,44.0,145800.0
3061,2,3.0,3,58000.0,2.0,28.0,71500.0
3062,2,9.0,4,65200.0,25.0,93.0,262400.0
3063,2,3.0,4,19400.0,17.0,0.0,0.0
3064,2,9.0,3,75500.0,16.0,33.0,85200.0
3065,1,9.0,4,109500.0,51.0,40.0,326500.0
3066,2,3.0,3,12000.0,12.0,30.0,72100.0
3067,2,3.0,4,86900.0,68.0,119.0,390900.0
3068,2,3.0,3,87100.0,20.0,0.0,0.0
3069,2,3.0,5,118500.0,60.0,121.0,981800.0
3070,1,3.0,4,0.0,0.0,150.0,609200.0
3071,2,4.0,4,0.0,0.0,74.0,1137200.0
3072,2,9.0,4,17700.0,5.0,115.0,333900.0
3073,1,3.0,3,11000.0,4.0,37.0,29000.0
3074,1,9.0,4,32800.0,15.0,48.0,135300.0
3075,2,3.0,3,27200.0,40.0,162.0,185300.0
3076,2,3.0,5,93400.0,14.0,27.0,71400.0
3077,2,9.0,5,18200.0,16.0,0.0,0.0
3078,1,9.0,3,0.0,0.0,40.0,70900.0
3079,1,3.0,5,24600.0,7.0,141.0,1793500.0
3080,1,9.0,5,20100.0,13.0,41.0,683700.0
3081,1,9.0,3,113200.0,20.0,0.0,0.0
3082,1,9.0,3,5000.0,2.0,78.0,212300.0
3083,1,3.0,5,18100.0,32.0,232.0,1204200.0
3084,1,9.0,4,30100.0,9.0,0.0,0.0
3085,1,3.0,5,7000.0,1.0,1.0,300.0
3086,2,9.0,3,41500.0,6.0,123.0,152200.0
3087,2,3.0,4,129500.0,19.0,431.0,11273600.0
3088,1,9.0,5,15500.0,10.0,0.0,0.0
3089,2,9.0,4,9200.0,6.0,0.0,0.0
3090,1,9.0,3,37000.0,18.0,147.0,742800.0
3091,2,3.0,5,0.0,0.0,0.0,0.0
3092,1,9.0,4,64000.0,20.0,0.0,0.0
3093,2,3.0,5,32900.0,6.0,98.0,233100.0
3094,2,9.0,3,124800.0,85.0,125.0,552600.0
3095,1,9.0,6,105100.0,85.0,47.0,214000.0
3096,2,9.0,4,187000.0,69.0,45.0,162500.0
3097,2,9.0,3,0.0,0.0,0.0,0.0
3098,2,1.0,5,79400.0,13.0,0.0,0.0
3099,1,9.0,5,0.0,0.0,101.0,494200.0
3100,2,9.0,5,0.0,0.0,31.0,366300.0
3101,2,3.0,4,77900.0,6.0,56.0,394800.0
3102,1,3.0,3,191700.0,79.0,27.0,194500.0
3103,2,3.0,3,6000.0,1.0,49.0,56200.0
3104,2,3.0,3,30000.0,6.0,139.0,192700.0
3105,2,3.0,4,0.0,0.0,73.0,107000.0
3106,1,3.0,5,379800.0,120.0,0.0,0.0
3107,2,4.0,6,289600.0,27.0,32.0,1017300.0
3108,1,3.0,3,14200.0,4.0,81.0,614700.0
3109,2,3.0,5,48600.0,36.0,0.0,0.0
3110,1,9.0,5,0.0,0.0,45.0,121900.0
3111,2,9.0,5,44800.0,11.0,35.0,103300.0
3112,1,3.0,5,88200.0,50.0,29.0,166600.0
3113,1,9.0,5,43500.0,5.0,4.0,55000.0
3114,2,9.0,4,34900.0,7.0,64.0,235400.0
3115,2,3.0,3,209300.0,117.0,479.0,599500.0
3116,1,3.0,2,9300.0,8.0,80.0,26400.0
3117,2,9.0,4,1000.0,1.0,55.0,151500.0
3118,2,9.0,6,185900.0,2.0,27.0,263300.0
3119,2,9.0,3,24300.0,9.0,53.0,258700.0
3120,1,3.0,5,498900.0,13.0,31.0,196600.0
3121,2,3.0,6,10000.0,2.0,0.0,0.0
3122,1,9.0,3,20600.0,4.0,0.0,0.0
3123,2,9.0,3,131300.0,46.0,100.0,401600.0
3124,1,9.0,4,0.0,0.0,67.0,70700.0
3125,1,4.0,3,28000.0,17.0,5.0,59100.0
3126,2,4.0,6,10300.0,3.0,0.0,0.0
3127,1,3.0,4,0.0,0.0,84.0,819800.0
3128,1,7.0,4,9600.0,7.0,0.0,0.0
3129,2,9.0,5,263300.0,57.0,226.0,5328100.0
3130,1,9.0,5,12000.0,4.0,0.0,0.0
3131,1,9.0,4,4000.0,4.0,0.0,0.0
3132,1,9.0,4,2600.0,4.0,10.0,17500.0
3133,2,9.0,3,0.0,0.0,40.0,118100.0
3134,2,9.0,4,0.0,0.0,0.0,0.0
3135,2,3.0,3,22100.0,4.0,143.0,408100.0
3136,1,3.0,3,393200.0,77.0,173.0,1397300.0
3137,1,3.0,4,10600.0,4.0,197.0,210400.0
3138,2,3.0,4,36500.0,8.0,40.0,118400.0
3139,1,3.0,4,22200.0,24.0,0.0,0.0
3140,1,3.0,2,0.0,0.0,64.0,82500.0
3141,2,9.0,3,17200.0,6.0,73.0,112300.0
3142,1,3.0,4,253800.0,51.0,74.0,639000.0
3143,2,3.0,3,4900.0,5.0,270.0,498700.0
3144,1,9.0,3,107600.0,17.0,27.0,225600.0
3145,2,3.0,4,30000.0,1.0,66.0,545900.0
3146,1,9.0,5,82000.0,73.0,37.0,270500.0
3147,2,3.0,3,158000.0,84.0,105.0,398800.0
3148,2,9.0,4,59800.0,23.0,0.0,0.0
3149,2,3.0,4,64300.0,12.0,80.0,286600.0
3150,2,9.0,3,14900.0,23.0,61.0,102900.0
3151,1,3.0,4,0.0,0.0,0.0,0.0
3152,1,3.0,4,0.0,0.0,31.0,588700.0
3153,1,3.0,3,10500.0,1.0,0.0,0.0
3154,1,9.0,6,0.0,0.0,0.0,0.0
3155,2,3.0,4,45500.0,9.0,59.0,83400.0
3156,1,3.0,4,15800.0,14.0,57.0,84700.0
3157,1,9.0,4,18000.0,5.0,66.0,155400.0
3158,2,3.0,4,21300.0,11.0,89.0,87200.0
3159,2,3.0,5,27600.0,10.0,64.0,118200.0
3160,1,9.0,4,2900.0,3.0,0.0,0.0
3161,1,3.0,3,0.0,0.0,26.0,19500.0
3162,1,3.0,5,45900.0,14.0,47.0,264400.0
3163,1,9.0,4,46000.0,12.0,95.0,270200.0
3164,1,3.0,3,18000.0,2.0,60.0,176700.0
3165,1,9.0,4,184600.0,37.0,61.0,361800.0
3166,2,9.0,5,18600.0,7.0,98.0,249700.0
3167,2,3.0,3,64500.0,43.0,63.0,181600.0
3168,1,7.0,3,36200.0,25.0,0.0,0.0
3169,2,3.0,4,37300.0,4.0,0.0,0.0
3170,2,9.0,3,0.0,0.0,67.0,144400.0
3171,2,3.0,3,39800.0,8.0,86.0,259300.0
3172,2,3.0,3,34300.0,16.0,65.0,201000.0
3173,2,3.0,5,266200.0,95.0,0.0,0.0
3174,2,3.0,3,0.0,0.0,30.0,34600.0
3175,2,9.0,3,17100.0,7.0,33.0,132800.0
3176,2,3.0,5,121400.0,84.0,160.0,569500.0
3177,1,3.0,5,184500.0,77.0,0.0,0.0
3178,2,9.0,4,23400.0,32.0,0.0,0.0
3179,2,9.0,3,0.0,0.0,0.0,0.0
3180,2,9.0,3,52000.0,26.0,77.0,445700.0
3181,1,3.0,4,0.0,0.0,84.0,436800.0
3182,2,9.0,3,2600.0,4.0,63.0,105800.0
3183,2,9.0,3,0.0,0.0,0.0,0.0
3184,2,3.0,4,0.0,0.0,113.0,794400.0
3185,1,3.0,4,58200.0,5.0,53.0,79200.0
3186,1,9.0,3,3900.0,11.0,42.0,139500.0
3187,2,3.0,3,15300.0,2.0,76.0,300000.0
3188,1,9.0,3,79000.0,52.0,42.0,142300.0
3189,1,3.0,4,18000.0,4.0,0.0,0.0
3190,1,3.0,4,13300.0,2.0,49.0,689000.0
3191,1,9.0,4,35400.0,9.0,0.0,0.0
3192,2,9.0,3,15400.0,2.0,23.0,49200.0
3193,1,9.0,3,8500.0,4.0,0.0,0.0
3194,2,3.0,4,20000.0,1.0,0.0,0.0
3195,1,3.0,4,121600.0,79.0,66.0,394400.0
3196,2,4.0,3,24600.0,5.0,33.0,19300.0
3197,1,9.0,4,44800.0,13.0,48.0,314800.0
3198,2,9.0,5,0.0,0.0,10.0,327700.0
3199,1,4.0,5,9600.0,6.0,38.0,422200.0
3200,1,7.0,5,7400.0,2.0,66.0,127600.0
3201,1,9.0,4,0.0,0.0,0.0,0.0
3202,2,9.0,4,0.0,0.0,0.0,0.0
3203,2,3.0,4,0.0,0.0,539.0,8159400.0
3204,1,3.0,4,37600.0,9.0,264.0,245400.0
3205,1,3.0,5,18300.0,4.0,70.0,192500.0
3206,1,3.0,3,16200.0,5.0,125.0,451300.0
3207,1,3.0,5,185400.0,125.0,180.0,1695900.0
3208,2,3.0,3,15000.0,5.0,52.0,126200.0
3209,2,3.0,3,0.0,0.0,38.0,38600.0
3210,2,3.0,3,62100.0,18.0,55.0,171900.0
3211,1,9.0,3,37000.0,26.0,40.0,202400.0
3212,1,9.0,3,26500.0,4.0,30.0,140500.0
3213,2,3.0,4,150000.0,27.0,0.0,0.0
3214,2,3.0,4,48700.0,15.0,12.0,186000.0
3215,1,3.0,5,0.0,0.0,0.0,0.0
3216,2,9.0,3,23300.0,25.0,92.0,193400.0
3217,2,3.0,4,58000.0,6.0,47.0,134900.0
3218,2,3.0,3,0.0,0.0,57.0,563300.0
3219,2,3.0,6,774200.0,66.0,40.0,839600.0
3220,2,3.0,4,907500.0,162.0,13.0,488000.0
3221,1,3.0,3,0.0,0.0,60.0,283000.0
3222,1,3.0,3,4300.0,2.0,136.0,405800.0
3223,1,1.0,5,0.0,0.0,116.0,1503200.0
3224,1,9.0,4,0.0,0.0,16.0,161200.0
3225,2,3.0,3,7800.0,3.0,43.0,99900.0
3226,2,9.0,3,8000.0,1.0,236.0,267400.0
3227,1,9.0,3,0.0,0.0,35.0,43100.0
3228,1,3.0,4,41300.0,16.0,23.0,22100.0
3229,1,9.0,3,0.0,0.0,0.0,0.0
3230,2,3.0,4,33600.0,23.0,21.0,68900.0
3231,2,3.0,3,6400.0,3.0,0.0,0.0
3232,2,9.0,5,14700.0,5.0,24.0,36300.0
3233,2,9.0,3,8700.0,9.0,120.0,240000.0
3234,2,3.0,5,150100.0,4.0,2.0,1500.0
3235,1,9.0,4,32000.0,3.0,182.0,1708900.0
3236,1,3.0,3,200000.0,81.0,37.0,352600.0
3237,1,3.0,4,3300.0,3.0,0.0,0.0
3238,2,3.0,3,128100.0,105.0,144.0,616800.0
3239,2,3.0,4,20600.0,7.0,89.0,83300.0
3240,1,9.0,5,47800.0,21.0,0.0,0.0
3241,2,9.0,4,1100.0,2.0,119.0,151800.0
3242,1,9.0,5,5000.0,3.0,108.0,75200.0
3243,2,9.0,3,25800.0,17.0,127.0,162000.0
3244,2,3.0,4,9000.0,1.0,0.0,0.0
3245,1,9.0,5,220700.0,39.0,0.0,0.0
3246,2,3.0,5,60000.0,38.0,18.0,99300.0
3247,1,9.0,3,14700.0,8.0,25.0,52600.0
3248,2,3.0,3,0.0,0.0,35.0,42000.0
3249,2,9.0,3,11700.0,13.0,23.0,18000.0
3250,1,3.0,5,13300.0,11.0,70.0,226800.0
3251,2,9.0,4,5000.0,1.0,79.0,253400.0
3252,1,3.0,5,174600.0,60.0,59.0,590900.0
3253,2,1.0,3,13100.0,24.0,25.0,164200.0
3254,2,1.0,3,8100.0,5.0,58.0,96400.0
3255,1,3.0,6,140200.0,29.0,0.0,0.0
3256,1,3.0,4,94800.0,69.0,103.0,761600.0
3257,2,9.0,4,5900.0,5.0,33.0,196000.0
3258,2,9.0,4,321900.0,50.0,0.0,0.0
3259,1,1.0,6,2100.0,1.0,77.0,358400.0
3260,1,9.0,3,228000.0,59.0,0.0,0.0
3261,1,3.0,3,32300.0,41.0,165.0,671400.0
3262,2,3.0,4,12400.0,11.0,67.0,199300.0
3263,2,3.0,5,102000.0,14.0,0.0,0.0
3264,1,4.0,6,684500.0,98.0,3.0,64500.0
3265,1,3.0,3,4200.0,1.0,50.0,412000.0
3266,1,4.0,6,244900.0,4.0,0.0,0.0
3267,1,9.0,4,87300.0,9.0,197.0,5000800.0
3268,1,3.0,5,22800.0,24.0,0.0,0.0
3269,2,3.0,3,220900.0,88.0,0.0,0.0
3270,1,9.0,4,33400.0,2.0,27.0,27700.0
3271,1,9.0,3,17000.0,6.0,0.0,0.0
3272,2,3.0,3,9400.0,18.0,57.0,345900.0
3273,2,9.0,5,209100.0,39.0,44.0,336800.0
3274,1,3.0,5,20300.0,19.0,16.0,30600.0
3275,2,9.0,4,30000.0,15.0,73.0,520800.0
3276,2,9.0,3,6200.0,5.0,21.0,18400.0
3277,2,3.0,3,43500.0,32.0,81.0,148700.0
3278,1,9.0,4,15200.0,13.0,32.0,101600.0
3279,1,3.0,5,8000.0,8.0,33.0,41900.0
3280,1,3.0,4,44000.0,7.0,31.0,106100.0
3281,1,9.0,4,2500.0,4.0,13.0,13500.0
3282,2,3.0,5,71500.0,50.0,69.0,367100.0
3283,1,3.0,4,36000.0,10.0,100.0,183000.0
3284,1,9.0,4,16200.0,23.0,0.0,0.0
3285,2,3.0,3,0.0,0.0,59.0,76400.0
3286,1,9.0,3,3600.0,4.0,17.0,47600.0
3287,2,9.0,3,5900.0,6.0,37.0,76800.0
3288,2,3.0,3,0.0,0.0,23.0,58200.0
3289,2,9.0,5,12100.0,9.0,0.0,0.0
3290,1,3.0,5,0.0,0.0,63.0,77800.0
3291,1,3.0,3,8000.0,1.0,26.0,31600.0
3292,1,2.0,4,2200.0,2.0,66.0,503500.0
3293,2,9.0,5,0.0,0.0,0.0,0.0
3294,1,9.0,3,15000.0,6.0,51.0,73900.0
3295,2,3.0,4,7600.0,7.0,38.0,252400.0
3296,2,1.0,4,76700.0,46.0,47.0,3958500.0
3297,2,3.0,6,15000.0,2.0,0.0,0.0
3298,2,9.0,3,215300.0,86.0,122.0,446600.0
3299,2,9.0,4,6900.0,4.0,22.0,72800.0
3300,1,9.0,6,0.0,0.0,11.0,26700.0
3301,2,3.0,3,51400.0,42.0,53.0,385300.0
3302,2,1.0,6,234100.0,58.0,16.0,77000.0
3303,1,9.0,4,0.0,0.0,28.0,47300.0
3304,1,3.0,5,9200.0,4.0,38.0,110800.0
3305,1,9.0,4,315700.0,142.0,0.0,0.0
3306,1,3.0,4,0.0,0.0,0.0,0.0
3307,1,9.0,5,51200.0,17.0,0.0,0.0
3308,1,3.0,3,13400.0,18.0,27.0,322500.0
3309,2,3.0,3,24000.0,3.0,43.0,52900.0
3310,2,4.0,4,148900.0,22.0,24.0,1055400.0
3311,1,3.0,5,19200.0,7.0,55.0,160300.0
3312,1,3.0,5,5300.0,4.0,30.0,44800.0
3313,1,3.0,4,0.0,0.0,34.0,42400.0
3314,1,9.0,3,55000.0,40.0,40.0,275300.0
3315,2,3.0,3,248900.0,40.0,0.0,0.0
3316,1,9.0,3,11700.0,5.0,0.0,0.0
3317,1,3.0,4,0.0,0.0,0.0,0.0
3318,1,3.0,4,39400.0,5.0,0.0,0.0
3319,2,9.0,4,30000.0,2.0,101.0,169400.0
3320,2,7.0,5,56000.0,6.0,0.0,0.0
3321,2,9.0,3,20000.0,14.0,87.0,203300.0
3322,2,9.0,3,0.0,0.0,0.0,0.0
3323,2,3.0,3,0.0,0.0,81.0,321700.0
3324,2,3.0,3,44500.0,27.0,131.0,411200.0
3325,1,3.0,6,37100.0,22.0,1.0,5100.0
3326,1,3.0,4,0.0,0.0,0.0,0.0
3327,2,3.0,2,7400.0,3.0,51.0,116000.0
3328,1,3.0,3,34700.0,21.0,67.0,262400.0
3329,2,9.0,4,5100.0,4.0,70.0,93700.0
3330,1,9.0,4,2000.0,1.0,43.0,181200.0
3331,1,9.0,3,16700.0,5.0,66.0,239700.0
3332,2,3.0,3,19000.0,26.0,61.0,147600.0
3333,2,3.0,4,335300.0,65.0,10.0,375200.0
3334,2,3.0,4,0.0,0.0,93.0,224500.0
3335,1,1.0,4,116600.0,69.0,0.0,0.0
3336,1,3.0,4,8000.0,2.0,76.0,106600.0
3337,2,9.0,5,17300.0,18.0,0.0,0.0
3338,1,9.0,5,11000.0,12.0,15.0,43400.0
3339,1,3.0,4,11700.0,5.0,36.0,117400.0
3340,1,9.0,3,0.0,0.0,0.0,0.0
3341,1,3.0,4,43300.0,21.0,0.0,0.0
3342,1,9.0,5,0.0,0.0,35.0,77100.0
3343,2,3.0,6,8200.0,4.0,45.0,85400.0
3344,2,9.0,4,19100.0,3.0,82.0,208200.0
3345,2,4.0,3,197100.0,64.0,0.0,0.0
3346,2,3.0,3,23900.0,8.0,100.0,85700.0
3347,1,3.0,4,7000.0,1.0,3.0,19900.0
3348,2,1.0,5,50000.0,1.0,16.0,137100.0
3349,1,3.0,6,2500.0,6.0,112.0,1355400.0
3350,1,9.0,3,18600.0,2.0,38.0,95800.0
3351,1,9.0,3,30500.0,9.0,0.0,0.0
3352,2,9.0,3,20300.0,6.0,177.0,142400.0
3353,1,3.0,3,3000.0,2.0,45.0,89200.0
3354,2,9.0,4,3400.0,4.0,74.0,67600.0
3355,1,4.0,5,129200.0,6.0,106.0,2069100.0
3356,1,9.0,3,24900.0,8.0,68.0,370600.0
3357,1,3.0,4,25800.0,6.0,0.0,0.0
3358,2,3.0,4,731600.0,50.0,417.0,9193900.0
3359,2,3.0,3,18000.0,1.0,143.0,300400.0
3360,2,3.0,3,180300.0,130.0,524.0,2023700.0
3361,1,9.0,5,11900.0,4.0,69.0,29200.0
3362,2,3.0,4,11300.0,3.0,0.0,0.0
3363,1,3.0,5,8000.0,1.0,0.0,0.0
3364,1,9.0,5,2400.0,1.0,0.0,0.0
3365,2,9.0,4,0.0,0.0,177.0,378300.0
3366,2,3.0,3,347700.0,30.0,148.0,1479000.0
3367,1,9.0,4,120000.0,15.0,101.0,1122100.0
3368,1,9.0,3,7600.0,3.0,173.0,846600.0
3369,2,3.0,4,40300.0,12.0,0.0,0.0
3370,2,9.0,4,10000.0,1.0,14.0,29100.0
3371,1,9.0,3,24400.0,24.0,0.0,0.0
3372,2,9.0,4,0.0,0.0,13.0,23300.0
3373,2,3.0,3,24800.0,111.0,109.0,139900.0
3374,1,9.0,4,0.0,0.0,54.0,31400.0
3375,2,9.0,3,38400.0,13.0,229.0,1242700.0
3376,2,9.0,5,44400.0,9.0,178.0,903700.0
3377,2,9.0,3,2000.0,4.0,49.0,444300.0
3378,1,9.0,4,91000.0,27.0,0.0,0.0
3379,2,9.0,4,0.0,0.0,11.0,6300.0
3380,1,9.0,3,37300.0,22.0,44.0,280900.0
3381,2,3.0,5,71700.0,6.0,34.0,351400.0
3382,1,9.0,3,11600.0,19.0,22.0,15700.0
3383,1,3.0,4,96200.0,22.0,46.0,246900.0
3384,2,3.0,3,77500.0,32.0,229.0,2036500.0
3385,2,3.0,6,140200.0,63.0,208.0,1146500.0
3386,2,4.0,4,137200.0,5.0,0.0,0.0
3387,1,9.0,4,10000.0,1.0,0.0,0.0
3388,1,9.0,4,5600.0,5.0,29.0,55000.0
3389,1,3.0,4,27000.0,9.0,0.0,0.0
3390,2,9.0,4,0.0,0.0,61.0,389800.0
3391,1,3.0,4,34300.0,5.0,37.0,152500.0
3392,1,9.0,4,17000.0,15.0,31.0,113700.0
3393,1,9.0,4,3000.0,1.0,14.0,15300.0
3394,2,3.0,3,0.0,0.0,17.0,50700.0
3395,2,3.0,4,68200.0,29.0,0.0,0.0
3396,2,3.0,4,40900.0,10.0,26.0,101800.0
3397,1,9.0,4,21900.0,22.0,19.0,64400.0
3398,2,3.0,3,0.0,0.0,117.0,180600.0
3399,2,3.0,4,141800.0,21.0,74.0,271800.0
3400,2,3.0,3,18800.0,22.0,51.0,82800.0
3401,1,9.0,4,0.0,0.0,29.0,70900.0
3402,2,3.0,3,33700.0,26.0,84.0,894800.0
3403,1,3.0,4,25600.0,9.0,168.0,153100.0
3404,1,4.0,4,134100.0,14.0,204.0,5553800.0
3405,1,3.0,4,34000.0,1.0,61.0,136500.0
3406,2,3.0,4,1400.0,2.0,33.0,221700.0
3407,2,2.0,3,24600.0,7.0,47.0,43400.0
3408,1,9.0,4,8900.0,4.0,4.0,23600.0
3409,2,3.0,3,11000.0,1.0,42.0,77000.0
3410,2,3.0,4,2000.0,1.0,108.0,955600.0
3411,1,9.0,4,15800.0,3.0,0.0,0.0
3412,1,9.0,3,19000.0,9.0,33.0,85700.0
3413,2,3.0,4,42600.0,14.0,88.0,203800.0
3414,2,3.0,4,65100.0,8.0,68.0,359100.0
3415,1,7.0,3,0.0,0.0,72.0,110000.0
3416,2,3.0,4,8900.0,6.0,149.0,337600.0
3417,1,3.0,3,13100.0,6.0,0.0,0.0
3418,1,9.0,4,102600.0,11.0,15.0,200300.0
3419,2,9.0,5,0.0,0.0,0.0,0.0
