,id,income
3396,53397,23120.14
3397,53398,19765.412
3398,53399,19852.271
3399,53400,30013.285
3400,53401,111565.94
3401,53402,20862.207
3402,53403,35192.027
3403,53404,28447.38
3404,53405,29286.814
3405,53406,16744.973
3406,53407,22634.207
3407,53408,83502.94
3408,53409,15911.728
3409,53410,20161.855
3410,53411,35552.28
3411,53412,27889.695
3412,53413,23664.162
3413,53414,15336.547
3414,53415,29335.408
3415,53416,25016.955
3416,53417,32110.785
3417,53418,30687.617
3418,53419,33732.906
3419,53420,32917.344
3420,53421,15263.081
3421,53422,40544.848
3422,53423,29290.371
3423,53424,31502.148
3424,53425,-1531.9897
3425,53426,42796.56
3426,53427,22564.988
3427,53428,39790.055
3428,53429,36393.098
3429,53430,43725.473
3430,53431,16079.228
3431,53432,37414.957
3432,53433,27752.666
3433,53434,28703.191
3434,53435,26258.637
3435,53436,31562.406
3436,53437,67399.47
3437,53438,34049.234
3438,53439,47841.582
3439,53440,38543.324
3440,53441,60514.293
3441,53442,54778.87
3442,53443,76758.94
3443,53444,11339.4375
3444,53445,33458.336
3445,53446,41453.13
3446,53447,57414.43
3447,53448,38294.164
3448,53449,30672.318
3449,53450,20150.602
3450,53451,23296.166
3451,53452,55533.36
3452,53453,34258.17
3453,53454,27609.08
3454,53455,21558.28
3455,53456,30797.156
3456,53457,17642.688
3457,53458,30274.666
3458,53459,34754.586
3459,53460,28977.838
3460,53461,18344.418
3461,53462,23332.672
3462,53463,58863.973
3463,53464,43589.895
3464,53465,14216.844
3465,53466,129613.1
3466,53467,26084.13
3467,53468,15602.794
3468,53469,76946.95
3469,53470,20389.582
3470,53471,51136.26
3471,53472,39489.51
3472,53473,61684.6
3473,53474,31747.799
3474,53475,21787.963
3475,53476,50211.645
3476,53477,26541.111
3477,53478,29456.742
3478,53479,28129.307
3479,53480,23362.83
3480,53481,19100.564
3481,53482,1826.0228
3482,53483,35583.07
3483,53484,31219.365
3484,53485,33696.258
3485,53486,15852.67
3486,53487,47817.637
3487,53488,36132.516
3488,53489,15626.556
3489,53490,109817.89
3490,53491,27458.906
3491,53492,16091.392
3492,53493,24478.379
3493,53494,121800.5
3494,53495,19554.443
3495,53496,28587.162
3496,53497,13790.31
3497,53498,40772.44
3498,53499,38041.39
3499,53500,67621.46
3500,53501,19765.363
3501,53502,32012.37
3502,53503,46351.254
3503,53504,24693.264
3504,53505,26361.492
3505,53506,99272.93
3506,53507,27772.562
3507,53508,24156.963
3508,53509,26906.354
3509,53510,26111.654
3510,53511,34561.21
3511,53512,36393.098
3512,53513,27010.74
3513,53514,43669.766
3514,53515,18307.695
3515,53516,25747.117
3516,53517,19037.982
3517,53518,24249.506
3518,53519,37359.78
3519,53520,33730.71
3520,53521,61712.26
3521,53522,12580.901
3522,53523,38471.02
3523,53524,31485.887
3524,53525,81697.06
3525,53526,51368.68
3526,53527,16656.309
3527,53528,55557.164
3528,53529,23394.424
3529,53530,22189.758
3530,53531,29550.887
3531,53532,9334.443
3532,53533,37101.65
3533,53534,29329.334
3534,53535,42700.85
3535,53536,29363.805
3536,53537,41459.945
3537,53538,28253.764
3538,53539,14013.048
3539,53540,11531.22
3540,53541,25066.31
3541,53542,47588.6
3542,53543,27008.043
3543,53544,31464.719
3544,53545,23978.287
3545,53546,82237.32
3546,53547,57308.117
3547,53548,13057.53
3548,53549,23938.975
3549,53550,17023.889
3550,53551,47865.656
3551,53552,29013.46
3552,53553,32381.107
3553,53554,11520.139
3554,53555,26295.072
3555,53556,32295.691
3556,53557,29335.408
3557,53558,39295.105
3558,53559,70818.516
3559,53560,20520.49
3560,53561,74579.56
3561,53562,32433.627
3562,53563,38471.02
3563,53564,19913.525
3564,53565,32601.285
3565,53566,21379.465
3566,53567,17504.545
3567,53568,28215.777
3568,53569,19473.95
3569,53570,38376.793
3570,53571,37264.68
3571,53572,18085.348
3572,53573,28845.896
3573,53574,23106.072
3574,53575,37300.305
3575,53576,35331.05
3576,53577,36285.387
3577,53578,27912.568
3578,53579,52694.46
3579,53580,30941.715
3580,53581,112928.97
3581,53582,20774.795
3582,53583,31286.877
3583,53584,47588.6
3584,53585,20132.867
3585,53586,26860.346
3586,53587,111933.5
3587,53588,40282.18
3588,53589,23701.834
3589,53590,45595.66
3590,53591,23729.03
3591,53592,20281.596
3592,53593,32560.283
3593,53594,55434.12
3594,53595,22442.56
3595,53596,33893.727
3596,53597,14614.565
3597,53598,36277.668
3598,53599,60248.215
3599,53600,32222.945
3600,53601,14900.318
3601,53602,19011.168
3602,53603,30830.88
3603,53604,53327.344
3604,53605,15396.849
3605,53606,40189.965
3606,53607,31549.91
3607,53608,18439.7
3608,53609,28163.482
3609,53610,20174.46
3610,53611,23472.666
3611,53612,37140.71
3612,53613,21441.816
3613,53614,13725.178
3614,53615,40119.23
3615,53616,24024.383
3616,53617,21918.973
3617,53618,41459.945
3618,53619,45440.836
3619,53620,30501.352
3620,53621,23163.078
3621,53622,28441.502
3622,53623,37051.438
3623,53624,47588.6
3624,53625,27074.39
3625,53626,36624.547
3626,53627,29386.51
3627,53628,28776.252
3628,53629,40248.406
3629,53630,26195.412
3630,53631,47999.996
3631,53632,36180.01
3632,53633,69622.77
3633,53634,78149.83
3634,53635,29463.754
3635,53636,22484.354
3636,53637,19844.121
3637,53638,54023.715
3638,53639,56924.688
3639,53640,32035.201
3640,53641,25498.24
3641,53642,24433.738
3642,53643,52155.613
3643,53644,43915.754
3644,53645,27179.098
3645,53646,17651.094
3646,53647,25820.932
3647,53648,40844.152
3648,53649,14681.684
3649,53650,18430.344
3650,53651,25794.512
3651,53652,28645.26
3652,53653,20200.049
3653,53654,47981.78
3654,53655,14647.911
3655,53656,19482.791
3656,53657,30262.658
3657,53658,37326.637
3658,53659,16573.754
3659,53660,18897.66
3660,53661,56068.035
3661,53662,21199.979
3662,53663,94647.79
3663,53664,26066.82
3664,53665,18609.799
3665,53666,15138.344
3666,53667,25467.186
3667,53668,12291.52
3668,53669,38962.426
3669,53670,19935.715
3670,53671,31275.338
3671,53672,25638.596
3672,53673,46846.555
3673,53674,70217.62
3674,53675,23078.209
3675,53676,46234.605
3676,53677,21343.264
3677,53678,33727.715
3678,53679,12681.653
3679,53680,103800.02
3680,53681,38471.02
3681,53682,29682.596
3682,53683,28441.844
3683,53684,30278.477
3684,53685,11197.722
3685,53686,51832.797
3686,53687,18960.88
3687,53688,30354.03
3688,53689,11680.124
3689,53690,33040.348
3690,53691,16771.96
3691,53692,25660.246
3692,53693,34753.844
3693,53694,47588.6
3694,53695,35585.1
3695,53696,49256.95
3696,53697,22951.875
3697,53698,17781.967
3698,53699,28907.94
3699,53700,39869.69
3700,53701,34751.215
3701,53702,34823.88
3702,53703,39680.73
3703,53704,32442.68
3704,53705,55533.36
3705,53706,33079.676
3706,53707,24490.646
3707,53708,31334.377
3708,53709,17944.064
3709,53710,42293.383
3710,53711,104226.3
3711,53712,20750.88
3712,53713,14223.28
3713,53714,26664.45
3714,53715,32961.008
3715,53716,13433.598
3716,53717,22238.15
3717,53718,40960.168
3718,53719,37264.68
3719,53720,24664.512
3720,53721,177798.58
3721,53722,37883.258
3722,53723,40646.188
3723,53724,31142.188
3724,53725,22601.572
3725,53726,31394.473
3726,53727,34105.633
3727,53728,31260.637
3728,53729,38698.504
3729,53730,32037.271
3730,53731,35992.16
3731,53732,16559.912
3732,53733,54617.71
3733,53734,21005.523
3734,53735,32230.475
3735,53736,26129.547
3736,53737,49290.402
3737,53738,56503.94
3738,53739,20632.832
3739,53740,57187.137
3740,53741,17132.037
3741,53742,21817.695
3742,53743,31447.781
3743,53744,107065.18
3744,53745,14928.616
3745,53746,19639.193
3746,53747,52086.84
3747,53748,21681.855
3748,53749,22876.193
3749,53750,23601.709
3750,53751,46494.254
3751,53752,21058.336
3752,53753,29559.465
3753,53754,36393.098
3754,53755,19275.7
3755,53756,38896.453
3756,53757,29618.678
3757,53758,26084.13
3758,53759,35971.676
3759,53760,38610.773
3760,53761,32917.344
3761,53762,31293.688
3762,53763,33376.22
3763,53764,22574.15
3764,53765,37239.426
3765,53766,27503.861
3766,53767,35537.94
3767,53768,17302.39
3768,53769,20672.594
3769,53770,30669.285
3770,53771,39477.93
3771,53772,28731.482
3772,53773,96718.07
3773,53774,51716.242
3774,53775,45248.37
3775,53776,33423.895
3776,53777,22977.115
3777,53778,27556.049
3778,53779,35859.59
3779,53780,36066.152
3780,53781,20326.459
3781,53782,30770.092
3782,53783,27050.887
3783,53784,13775.453
3784,53785,36418.5
3785,53786,26758.463
3786,53787,31930.785
3787,53788,41953.523
3788,53789,32483.006
3789,53790,69949.71
3790,53791,31977.06
3791,53792,29161.576
3792,53793,126251.26
3793,53794,107164.516
3794,53795,119517.15
3795,53796,21439.203
3796,53797,6199.7104
3797,53798,-5312.897
3798,53799,29237.932
3799,53800,25407.152
3800,53801,28213.621
3801,53802,33322.49
3802,53803,48262.51
3803,53804,46108.133
3804,53805,46123.836
3805,53806,33178.363
3806,53807,37271.625
3807,53808,32099.928
3808,53809,38674.305
3809,53810,57408.215
3810,53811,24253.277
3811,53812,33975.848
3812,53813,36393.098
3813,53814,41000.863
3814,53815,44195.36
3815,53816,19376.207
3816,53817,40280.133
3817,53818,79395.96
3818,53819,30112.936
3819,53820,33093.22
3820,53821,39135.387
3821,53822,21853.76
3822,53823,19755.2
3823,53824,27420.988
3824,53825,36979.824
3825,53826,13752.532
3826,53827,27420.988
3827,53828,25197.672
3828,53829,19353.758
3829,53830,21374.148
3830,53831,24762.29
3831,53832,27420.988
3832,53833,32358.71
3833,53834,17711.768
3834,53835,38802.906
3835,53836,19287.463
3836,53837,59794.523
3837,53838,52446.21
3838,53839,38215.48
3839,53840,27533.625
3840,53841,21738.393
3841,53842,28384.686
3842,53843,21263.219
3843,53844,28358.342
3844,53845,25839.213
3845,53846,39919.95
3846,53847,27664.406
3847,53848,30486.822
3848,53849,53884.844
3849,53850,20011.34
3850,53851,34665.6
3851,53852,25117.445
3852,53853,16538.89
3853,53854,32430.27
3854,53855,48256.613
3855,53856,45255.582
3856,53857,44848.89
3857,53858,34743.87
3858,53859,131606.45
3859,53860,17961.268
3860,53861,28366.334
3861,53862,25751.346
3862,53863,34017.445
3863,53864,38637.957
3864,53865,87437.19
3865,53866,16274.005
3866,53867,16907.81
3867,53868,24742.63
3868,53869,53387.9
3869,53870,45138.125
3870,53871,27291.322
3871,53872,155312.67
3872,53873,-13343.58
3873,53874,30619.72
3874,53875,19892.154
3875,53876,24987.416
3876,53877,80586.33
3877,53878,23064.36
3878,53879,81184.016
3879,53880,27298.475
3880,53881,27837.105
3881,53882,14087.127
3882,53883,36393.098
3883,53884,132501.36
3884,53885,31626.73
3885,53886,31298.36
3886,53887,30806.592
3887,53888,20983.52
3888,53889,44445.504
3889,53890,20054.898
3890,53891,17957.457
3891,53892,35559.926
3892,53893,44509.418
3893,53894,50601.094
3894,53895,42849.227
3895,53896,25953.516
3896,53897,24740.46
3897,53898,150118.56
3898,53899,47527.2
3899,53900,73226.875
3900,53901,12473.097
3901,53902,22529.643
3902,53903,30467.645
3903,53904,15154.908
3904,53905,26154.168
3905,53906,26469.031
3906,53907,41459.945
3907,53908,17623.45
3908,53909,45311.74
3909,53910,30767.178
3910,53911,20887.756
3911,53912,30943.477
3912,53913,34107.543
3913,53914,23909.875
3914,53915,30985.242
3915,53916,24955.488
3916,53917,50706.754
3917,53918,22817.59
3918,53919,28441.502
3919,53920,21841.646
3920,53921,32866.18
3921,53922,32669.168
3922,53923,39266.64
3923,53924,47588.6
3924,53925,30445.857
3925,53926,39886.895
3926,53927,42270.07
3927,53928,36129.832
3928,53929,17543.387
3929,53930,19634.803
3930,53931,27450.531
3931,53932,21185.99
3932,53933,61156.8
3933,53934,26141.307
3934,53935,24646.193
3935,53936,31425.459
3936,53937,93802.22
3937,53938,32115.693
3938,53939,55145.266
3939,53940,20464.67
3940,53941,30759.594
3941,53942,31002.385
3942,53943,17130.627
3943,53944,25294.559
3944,53945,19869.027
3945,53946,32330.795
3946,53947,42339.137
3947,53948,55533.36
3948,53949,23445.266
3949,53950,22535.0
3950,53951,37894.38
3951,53952,34492.37
3952,53953,30464.127
3953,53954,49853.41
3954,53955,24487.031
3955,53956,39652.043
3956,53957,27808.902
3957,53958,57803.31
3958,53959,22404.684
3959,53960,41531.69
3960,53961,23040.736
3961,53962,37802.11
3962,53963,20320.426
3963,53964,21274.057
3964,53965,95630.3
3965,53966,24235.883
3966,53967,54905.445
3967,53968,14535.337
3968,53969,23208.031
3969,53970,18166.328
3970,53971,26468.037
3971,53972,41763.027
3972,53973,60269.203
3973,53974,34900.168
3974,53975,33901.414
3975,53976,32216.73
3976,53977,28395.287
3977,53978,69061.14
3978,53979,32545.49
3979,53980,34797.066
3980,53981,31545.664
3981,53982,13293.323
3982,53983,46482.125
3983,53984,19091.836
3984,53985,19447.375
3985,53986,17473.63
3986,53987,34107.543
3987,53988,25206.773
3988,53989,43138.766
3989,53990,26233.139
3990,53991,19980.727
3991,53992,15791.214
3992,53993,20978.66
3993,53994,28908.895
3994,53995,51020.637
3995,53996,27313.605
3996,53997,23966.564
3997,53998,45069.137
3998,53999,2616.336
3999,54000,35490.727
4000,54001,31774.71
4001,54002,14229.562
4002,54003,22168.006
4003,54004,34107.543
4004,54005,21946.908
4005,54006,29958.92
4006,54007,16912.66
4007,54008,7659.465
4008,54009,77905.805
4009,54010,100285.36
4010,54011,18795.94
4011,54012,34687.836
4012,54013,20438.121
4013,54014,150710.84
4014,54015,46691.805
4015,54016,20976.846
4016,54017,66714.55
4017,54018,48715.2
4018,54019,26481.125
4019,54020,62715.402
4020,54021,47317.344
4021,54022,26504.818
4022,54023,51296.55
4023,54024,22117.71
4024,54025,42942.957
4025,54026,72904.31
4026,54027,54078.188
4027,54028,22620.875
4028,54029,21430.951
4029,54030,32917.344
4030,54031,24579.86
4031,54032,34130.723
4032,54033,19550.633
4033,54034,28453.77
4034,54035,28245.422
4035,54036,29938.531
4036,54037,39701.395
4037,54038,63906.38
4038,54039,47435.395
4039,54040,28228.646
4040,54041,21563.975
4041,54042,33917.445
4042,54043,99966.12
4043,54044,22369.252
4044,54045,26350.482
4045,54046,118966.14
4046,54047,31243.385
4047,54048,53297.67
4048,54049,44052.55
4049,54050,111009.01
4050,54051,25132.402
4051,54052,21478.441
4052,54053,54221.605
4053,54054,16314.232
4054,54055,18444.965
4055,54056,92159.875
4056,54057,16613.898
4057,54058,37520.785
4058,54059,35232.6
4059,54060,27525.998
4060,54061,19320.043
4061,54062,30093.729
4062,54063,39755.38
4063,54064,31974.453
4064,54065,32538.719
4065,54066,37602.72
4066,54067,17184.049
4067,54068,24177.486
4068,54069,18779.94
4069,54070,40113.44
4070,54071,20700.826
4071,54072,51487.24
4072,54073,43235.613
4073,54074,20151.85
4074,54075,178862.1
4075,54076,38805.375
4076,54077,23896.936
4077,54078,32626.363
4078,54079,32651.26
4079,54080,81647.125
4080,54081,30189.354
4081,54082,57586.418
4082,54083,40421.684
4083,54084,52921.805
4084,54085,22418.502
4085,54086,23232.074
4086,54087,24618.826
4087,54088,105038.68
4088,54089,31989.037
4089,54090,18293.277
4090,54091,21520.371
4091,54092,19843.82
4092,54093,22424.89
4093,54094,20853.89
4094,54095,26291.908
4095,54096,25914.666
4096,54097,28679.129
4097,54098,26849.307
4098,54099,17827.816
4099,54100,36053.496
4100,54101,119420.4
4101,54102,21894.402
4102,54103,36875.37
4103,54104,34234.758
4104,54105,15114.592
4105,54106,20668.584
4106,54107,23079.25
4107,54108,21665.54
4108,54109,25355.86
4109,54110,72355.7
4110,54111,28327.955
4111,54112,30048.96
4112,54113,52106.125
4113,54114,25058.514
4114,54115,16032.571
4115,54116,23838.836
4116,54117,20687.76
4117,54118,119419.76
4118,54119,112746.84
4119,54120,84933.086
4120,54121,25161.922
4121,54122,17611.947
4122,54123,17507.93
4123,54124,22145.518
4124,54125,27420.988
4125,54126,17734.176
4126,54127,74069.836
4127,54128,18977.812
4128,54129,42568.21
4129,54130,79010.734
4130,54131,44496.402
4131,54132,26536.492
4132,54133,38199.67
4133,54134,18019.527
4134,54135,85568.83
4135,54136,23133.447
4136,54137,29335.408
4137,54138,28360.969
4138,54139,29087.191
4139,54140,18359.129
4140,54141,21299.15
4141,54142,30992.78
4142,54143,25164.479
4143,54144,38471.02
4144,54145,27731.215
4145,54146,51162.625
4146,54147,69897.56
4147,54148,71491.3
4148,54149,24688.451
4149,54150,39568.79
4150,54151,78970.95
4151,54152,13893.99
4152,54153,33519.914
4153,54154,42627.95
4154,54155,20701.83
4155,54156,36393.098
4156,54157,26824.21
4157,54158,22324.424
4158,54159,33488.67
4159,54160,138700.1
4160,54161,55783.863
4161,54162,55533.36
4162,54163,45024.918
4163,54164,23711.994
4164,54165,22582.404
4165,54166,20904.852
4166,54167,20420.13
4167,54168,25732.516
4168,54169,37776.055
4169,54170,52288.715
4170,54171,49110.1
4171,54172,20315.86
4172,54173,33533.13
4173,54174,61734.75
4174,54175,88313.74
4175,54176,47588.6
4176,54177,35572.13
4177,54178,31898.334
4178,54179,20856.594
4179,54180,127106.09
4180,54181,53858.816
4181,54182,27200.441
4182,54183,35315.59
4183,54184,35220.92
4184,54185,42357.863
4185,54186,52798.914
4186,54187,50493.03
4187,54188,45190.746
4188,54189,28535.12
4189,54190,36593.402
4190,54191,27257.994
4191,54192,78285.69
4192,54193,50505.59
4193,54194,30969.89
4194,54195,59596.582
4195,54196,41718.293
4196,54197,30782.662
4197,54198,19650.014
4198,54199,55823.445
4199,54200,112833.22
4200,54201,26894.166
4201,54202,55533.36
4202,54203,41290.746
4203,54204,18712.256
4204,54205,23577.686
4205,54206,16993.797
4206,54207,150963.73
4207,54208,12412.845
4208,54209,34964.902
4209,54210,25445.176
4210,54211,67789.234
4211,54212,22142.908
4212,54213,36437.72
4213,54214,17565.482
4214,54215,20064.035
4215,54216,47370.383
4216,54217,122404.0
4217,54218,21545.656
4218,54219,32987.92
4219,54220,16758.666
4220,54221,20219.451
4221,54222,28543.79
4222,54223,24381.135
4223,54224,23668.93
4224,54225,67503.11
4225,54226,81776.44
4226,54227,55043.766
4227,54228,21447.418
4228,54229,39624.473
4229,54230,61241.19
4230,54231,25297.256
4231,54232,104375.484
4232,54233,36393.098
4233,54234,21926.209
4234,54235,-1125.4253
4235,54236,27237.402
4236,54237,80218.39
4237,54238,21941.256
4238,54239,15332.291
4239,54240,26978.463
4240,54241,38803.5
4241,54242,24235.982
4242,54243,72311.11
4243,54244,32462.496
4244,54245,30146.574
4245,54246,19889.756
4246,54247,25109.7
4247,54248,54336.98
4248,54249,30213.209
4249,54250,26175.578
4250,54251,63411.613
4251,54252,90975.195
4252,54253,28017.445
4253,54254,12435.766
4254,54255,22831.17
4255,54256,34878.438
4256,54257,69718.71
4257,54258,35140.543
4258,54259,28679.129
4259,54260,27668.176
4260,54261,40056.676
4261,54262,28236.572
4262,54263,27031.25
4263,54264,27233.771
4264,54265,26563.242
4265,54266,30910.27
4266,54267,23197.666
4267,54268,52787.34
4268,54269,20902.959
4269,54270,21068.078
4270,54271,55676.65
4271,54272,94761.01
4272,54273,32917.344
4273,54274,44367.91
4274,54275,80308.2
4275,54276,29335.408
4276,54277,32056.947
4277,54278,30419.502
4278,54279,40591.473
4279,54280,170757.44
4280,54281,99854.08
4281,54282,23630.072
4282,54283,30993.484
4283,54284,95472.55
4284,54285,34241.996
4285,54286,33356.027
4286,54287,41652.965
4287,54288,98858.12
4288,54289,26982.865
4289,54290,34985.56
4290,54291,13734.727
4291,54292,38643.746
4292,54293,20127.72
4293,54294,56262.344
4294,54295,19894.766
4295,54296,28519.04
4296,54297,81184.016
4297,54298,23887.658
4298,54299,23689.57
4299,54300,65977.1
4300,54301,101332.94
4301,54302,27171.545
4302,54303,30533.82
4303,54304,19597.408
4304,54305,37422.273
4305,54306,14759.091
4306,54307,18924.955
4307,54308,76521.04
4308,54309,125868.65
4309,54310,18976.857
4310,54311,44432.758
4311,54312,53175.785
4312,54313,27122.658
4313,54314,23082.346
4314,54315,17895.28
4315,54316,28443.943
4316,54317,35352.26
4317,54318,39076.508
4318,54319,29263.283
4319,54320,16940.73
4320,54321,40403.59
4321,54322,16129.558
4322,54323,30784.695
4323,54324,23422.951
4324,54325,39521.973
4325,54326,32838.613
4326,54327,29335.408
4327,54328,27672.836
4328,54329,31527.783
4329,54330,61734.75
4330,54331,31831.936
4331,54332,17249.998
4332,54333,24358.156
4333,54334,30555.098
4334,54335,52127.637
4335,54336,25241.164
4336,54337,21479.053
4337,54338,36118.008
4338,54339,28883.477
4339,54340,27340.1
4340,54341,27937.998
4341,54342,12755.986
4342,54343,100039.35
4343,54344,31977.87
4344,54345,42855.973
4345,54346,31573.174
4346,54347,-2535.2559
4347,54348,13146.03
4348,54349,12001.779
4349,54350,45611.785
4350,54351,35837.527
4351,54352,23877.568
4352,54353,31415.021
4353,54354,42857.92
4354,54355,22899.773
4355,54356,39429.895
4356,54357,75973.08
4357,54358,38471.02
4358,54359,23545.986
4359,54360,38838.047
4360,54361,26338.059
4361,54362,28250.979
4362,54363,73421.1
4363,54364,26432.855
4364,54365,32499.65
4365,54366,16693.918
4366,54367,64753.613
4367,54368,16392.094
4368,54369,18384.514
4369,54370,16651.553
4370,54371,34292.77
4371,54372,42936.215
4372,54373,20679.604
4373,54374,38471.02
4374,54375,30299.818
4375,54376,55559.195
4376,54377,23090.805
4377,54378,31344.533
4378,54379,37111.195
4379,54380,40631.9
4380,54381,37513.598
4381,54382,25041.59
4382,54383,23914.766
4383,54384,41059.34
4384,54385,23962.691
4385,54386,30473.32
4386,54387,31952.314
4387,54388,23759.668
4388,54389,81841.13
4389,54390,49958.234
4390,54391,18861.967
4391,54392,27037.004
4392,54393,19056.053
4393,54394,16926.494
4394,54395,20772.744
4395,54396,15745.641
4396,54397,26682.895
4397,54398,129625.74
4398,54399,51756.71
4399,54400,39857.363
4400,54401,24592.273
4401,54402,17587.197
4402,54403,36393.098
4403,54404,21623.557
4404,54405,29382.889
4405,54406,81086.41
4406,54407,46689.965
4407,54408,44160.23
4408,54409,30382.6
4409,54410,20798.533
4410,54411,69855.35
4411,54412,34261.42
4412,54413,16995.516
4413,54414,33854.684
4414,54415,37264.68
4415,54416,22557.082
4416,54417,32252.627
4417,54418,46593.453
4418,54419,109432.03
4419,54420,41931.49
4420,54421,36393.098
4421,54422,20461.182
4422,54423,120392.47
4423,54424,22177.762
4424,54425,28505.705
4425,54426,20829.8
4426,54427,31627.244
4427,54428,36393.098
4428,54429,77052.22
4429,54430,14866.314
4430,54431,49448.223
4431,54432,39999.582
4432,54433,53432.36
4433,54434,18687.03
4434,54435,36393.098
4435,54436,24952.887
4436,54437,128559.62
4437,54438,27140.662
4438,54439,29585.08
4439,54440,27743.72
4440,54441,33403.953
4441,54442,27152.365
4442,54443,58921.242
4443,54444,26756.057
4444,54445,42978.53
4445,54446,26477.186
4446,54447,61083.414
4447,54448,44766.848
4448,54449,52588.586
4449,54450,24831.984
4450,54451,25011.016
4451,54452,49331.91
4452,54453,25771.143
4453,54454,63671.42
4454,54455,27420.988
4455,54456,29604.354
4456,54457,37468.426
4457,54458,25792.59
4458,54459,17767.418
4459,54460,28093.836
4460,54461,31728.594
4461,54462,138486.17
4462,54463,45583.332
4463,54464,75853.52
4464,54465,38566.85
4465,54466,64998.69
4466,54467,17564.312
4467,54468,26016.016
4468,54469,35153.36
4469,54470,38404.617
4470,54471,24975.166
4471,54472,24554.125
4472,54473,19713.412
4473,54474,27559.328
4474,54475,40631.9
4475,54476,59081.664
4476,54477,35935.445
4477,54478,28736.861
4478,54479,97712.836
4479,54480,30877.871
4480,54481,85751.05
4481,54482,31246.2
4482,54483,31358.262
4483,54484,19412.473
4484,54485,28465.662
4485,54486,-838.3691
4486,54487,32019.207
4487,54488,39138.1
4488,54489,28801.758
4489,54490,23848.049
4490,54491,35167.555
4491,54492,31605.998
4492,54493,24358.156
4493,54494,81641.23
4494,54495,76054.414
4495,54496,26018.002
4496,54497,90220.234
4497,54498,40426.18
4498,54499,137531.36
4499,54500,30739.342
4500,54501,39785.383
4501,54502,7549.4404
4502,54503,21819.438
4503,54504,33992.83
4504,54505,26420.6
4505,54506,21779.117
4506,54507,37714.24
4507,54508,40631.9
4508,54509,23485.438
4509,54510,41541.016
4510,54511,22144.887
4511,54512,34148.67
4512,54513,20284.156
4513,54514,32917.344
4514,54515,40822.92
4515,54516,49282.074
4516,54517,44747.22
4517,54518,92781.72
4518,54519,40516.625
4519,54520,36438.95
4520,54521,41459.945
4521,54522,17244.824
4522,54523,29211.012
4523,54524,24526.11
4524,54525,35871.082
4525,54526,50267.2
4526,54527,46054.945
4527,54528,18517.084
4528,54529,68722.75
4529,54530,16213.054
4530,54531,59411.914
4531,54532,54069.035
4532,54533,18361.12
4533,54534,16907.11
4534,54535,14520.355
4535,54536,20398.807
4536,54537,28309.33
4537,54538,47217.746
4538,54539,60866.844
4539,54540,48783.16
4540,54541,26131.922
4541,54542,25422.32
4542,54543,12954.5
4543,54544,33032.75
4544,54545,53901.633
4545,54546,25222.553
4546,54547,24281.428
4547,54548,23031.098
4548,54549,25018.08
4549,54550,20179.035
4550,54551,17634.16
4551,54552,67567.625
4552,54553,22610.713
4553,54554,21926.627
4554,54555,26802.326
4555,54556,68460.46
4556,54557,31762.877
4557,54558,23921.426
4558,54559,59863.195
4559,54560,16264.583
4560,54561,37124.305
4561,54562,30353.832
4562,54563,48770.434
4563,54564,25433.746
4564,54565,20212.375
4565,54566,31130.984
4566,54567,14310.36
4567,54568,48616.664
4568,54569,29080.008
4569,54570,50015.965
4570,54571,23047.547
4571,54572,17425.438
4572,54573,14895.143
4573,54574,16311.811
4574,54575,30338.584
4575,54576,32919.902
4576,54577,31857.875
4577,54578,20592.135
4578,54579,17124.33
4579,54580,31657.023
4580,54581,18245.014
4581,54582,19861.791
4582,54583,3253.2073
4583,54584,18514.223
4584,54585,19891.287
4585,54586,31240.086
4586,54587,48386.098
4587,54588,45789.0
4588,54589,27750.184
4589,54590,18606.836
4590,54591,36393.098
4591,54592,70449.84
4592,54593,24477.855
4593,54594,35086.49
4594,54595,46591.98
4595,54596,14040.909
4596,54597,17400.062
4597,54598,36393.098
4598,54599,36393.098
4599,54600,61868.184
4600,54601,36393.098
4601,54602,34107.543
4602,54603,19415.756
4603,54604,67350.77
4604,54605,40631.9
4605,54606,34080.387
4606,54607,21764.76
4607,54608,8034.05
4608,54609,51782.484
4609,54610,35429.15
4610,54611,14012.81
4611,54612,25229.559
4612,54613,43870.582
4613,54614,55533.36
4614,54615,15646.499
4615,54616,40979.31
4616,54617,63986.387
4617,54618,116825.5
4618,54619,26481.533
4619,54620,41459.945
4620,54621,47588.6
4621,54622,33713.2
4622,54623,34908.395
4623,54624,38418.79
4624,54625,59520.848
4625,54626,31117.555
4626,54627,58287.03
4627,54628,50691.11
4628,54629,52069.67
4629,54630,31303.111
4630,54631,30628.309
4631,54632,97751.4
4632,54633,24468.076
4633,54634,21555.074
4634,54635,33793.082
4635,54636,24802.064
4636,54637,47178.125
4637,54638,29450.703
4638,54639,40840.105
4639,54640,33942.824
4640,54641,20744.146
4641,54642,83941.71
4642,54643,14736.4
4643,54644,16619.912
4644,54645,25537.373
4645,54646,97209.45
4646,54647,32345.117
4647,54648,47549.617
4648,54649,33805.156
4649,54650,38471.02
4650,54651,26869.125
4651,54652,55533.36
4652,54653,144167.16
4653,54654,15393.053
4654,54655,30702.213
4655,54656,20076.377
4656,54657,24285.375
4657,54658,34107.543
4658,54659,61734.75
4659,54660,45148.55
4660,54661,28613.164
4661,54662,25688.502
4662,54663,34021.207
4663,54664,25000.28
4664,54665,25814.8
4665,54666,56147.887
4666,54667,26836.479
